@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R2-3,6,8-11,13-14,17,20-21'

@attribute sd numeric
@attribute median numeric
@attribute IQR numeric
@attribute kurt numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute mindom numeric
@attribute modindx numeric
@attribute label {male,female}

@data
0.053256,0.186958,0.09741,3.045627,0.913557,0.363958,0.252044,0.153974,0.047904,0.023438,0.081574,female
0.033439,0.184593,0.031526,11.20317,0.842105,0.232088,0.177126,0.16594,0.047572,0.023438,0.186541,female
0.034093,0.201526,0.035,8.378494,0.856234,0.243939,0.200789,0.169922,0.048241,0.023438,0.099272,female
0.038195,0.184586,0.035223,7.958595,0.86312,0.300025,0.189045,0.161608,0.048485,0.023438,0.104741,female
0.034214,0.185684,0.039158,12.163241,0.847855,0.231307,0.176,0.168978,0.048485,0.023438,0.065747,female
0.036878,0.180816,0.037959,14.827441,0.854576,0.275261,0.166122,0.172435,0.048436,0.023438,0.076038,female
0.037821,0.202782,0.041966,10.030494,0.869979,0.285754,0.208825,0.159537,0.047952,0.023438,0.107101,female
0.033982,0.181739,0.038261,8.63511,0.851414,0.234382,0.183043,0.160521,0.04918,0.023438,0.073185,female
0.031096,0.180303,0.028788,11.953828,0.824167,0.201171,0.191515,0.155534,0.04883,0.023438,0.07561,female
0.034514,0.174291,0.028361,17.943875,0.829294,0.252113,0.170166,0.146641,0.04898,0.023438,0.13526,female
0.04196,0.193667,0.048611,6.072823,0.88723,0.329733,0.186667,0.17313,0.049793,0.023438,0.085408,female
0.031625,0.181254,0.03511,10.338077,0.832588,0.163673,0.182132,0.16851,0.047013,0.164063,0.076791,female
0.034134,0.186331,0.045324,19.11757,0.852324,0.208179,0.173573,0.164407,0.04878,0.023438,0.131516,female
0.035205,0.189961,0.045386,5.234423,0.866445,0.236552,0.183373,0.163218,0.048193,0.023438,0.08966,female
0.03711,0.191086,0.053816,5.025591,0.871245,0.247344,0.190696,0.166963,0.047666,0.023438,0.079415,female
0.034725,0.185516,0.038829,8.568991,0.850697,0.230536,0.184222,0.167812,0.047013,0.023438,0.064474,female
0.034237,0.19056,0.031704,7.964653,0.85555,0.230647,0.202908,0.165154,0.047431,0.023438,0.132604,female
0.034647,0.184615,0.044231,14.975625,0.846291,0.212338,0.181923,0.181073,0.048387,0.023438,0.078604,female
0.036291,0.182685,0.033726,24.008319,0.84833,0.272854,0.184793,0.172028,0.04918,0.023438,0.123309,female
0.042348,0.178275,0.044228,18.676503,0.875626,0.335762,0.17113,0.166617,0.049948,0.023438,0.098808,female
0.036377,0.179898,0.05201,13.86349,0.845371,0.223578,0.164224,0.160948,0.047572,0.023438,0.096428,female
0.033231,0.195871,0.036672,12.826058,0.839934,0.185345,0.202342,0.158759,0.047059,0.023438,0.067009,female
0.033578,0.187789,0.031579,11.464096,0.843727,0.237264,0.190316,0.170511,0.048,0.023438,0.094106,female
0.033985,0.17207,0.02654,12.411569,0.831198,0.246363,0.167204,0.147277,0.047059,0.023438,0.073412,female
0.040186,0.177272,0.03857,12.09591,0.863126,0.305361,0.177272,0.144965,0.049383,0.023438,0.142897,female
0.041936,0.173206,0.041716,29.047609,0.852655,0.290756,0.162527,0.162796,0.052174,0.023438,0.105872,female
0.034786,0.181632,0.048263,9.050108,0.85164,0.209544,0.180526,0.164033,0.049332,0.023438,0.079642,female
0.0447,0.185598,0.034911,9.671798,0.878222,0.354332,0.174198,0.15588,0.048534,0.023438,0.109103,female
0.035543,0.20585,0.055336,5.264788,0.853759,0.219269,0.235178,0.155108,0.052061,0.023438,0.074449,female
0.040806,0.17343,0.0389,20.034273,0.854197,0.306358,0.170188,0.154513,0.051282,0.023438,0.112691,female
0.032103,0.175877,0.022228,15.055466,0.819378,0.221279,0.175097,0.170952,0.048338,0.023438,0.076,female
0.036923,0.196108,0.046248,7.935224,0.858568,0.205489,0.180691,0.15579,0.046967,0.023438,0.11509,female
0.033251,0.184742,0.034278,6.229867,0.854939,0.233619,0.177526,0.159126,0.047904,0.023438,0.046717,female
0.035719,0.183172,0.046564,10.938767,0.862971,0.233394,0.161894,0.156055,0.050526,0.1875,0.141188,female
0.032358,0.171963,0.029406,11.085118,0.840145,0.231152,0.156301,0.147787,0.047059,0.023438,0.08772,female
0.038389,0.200042,0.053598,5.537598,0.880368,0.273791,0.15318,0.153425,0.047384,0.023438,0.098718,female
0.034891,0.183677,0.042507,10.25017,0.851809,0.208436,0.162228,0.158827,0.047151,0.023438,0.072157,female
0.034018,0.181465,0.034777,7.127315,0.84974,0.234021,0.172994,0.149149,0.04878,0.023438,0.073162,female
0.041085,0.184851,0.05738,10.441904,0.871411,0.295865,0.174319,0.159269,0.047431,0.023438,0.116022,female
0.035096,0.18099,0.030099,10.464839,0.838638,0.217263,0.182178,0.16737,0.047431,0.023438,0.075125,female
0.037041,0.184954,0.029113,16.001436,0.847902,0.267606,0.190092,0.168001,0.047856,0.023438,0.121565,female
0.036183,0.180285,0.04188,15.760113,0.861486,0.263261,0.168718,0.157005,0.047013,0.023438,0.135204,female
0.038734,0.183567,0.04305,6.648678,0.874534,0.277482,0.175301,0.157433,0.049434,0.023438,0.130394,female
0.04456,0.189724,0.06131,12.343465,0.874269,0.298387,0.168,0.153066,0.047431,0.023438,0.112519,female
0.03455,0.188452,0.025322,17.325584,0.82936,0.223156,0.182609,0.159911,0.047059,0.023438,0.102646,female
0.044457,0.169239,0.046473,18.031429,0.867365,0.344913,0.162268,0.165734,0.047291,0.023438,0.096779,female
0.040268,0.18409,0.038645,14.653155,0.875984,0.318001,0.174605,0.172191,0.047761,0.023438,0.071604,female
0.035256,0.193617,0.04766,7.058692,0.856187,0.225561,0.169787,0.169212,0.047666,0.023438,0.092015,female
0.043292,0.175376,0.047043,9.043704,0.881652,0.340286,0.167849,0.155354,0.050473,0.023438,0.07395,female
0.037625,0.191556,0.0453,4.723981,0.874523,0.290729,0.179476,0.165169,0.048731,0.023438,0.135646,female
0.03253,0.178776,0.038367,22.198601,0.833996,0.214438,0.173061,0.16049,0.050633,0.023438,0.164085,female
0.035621,0.177007,0.041546,20.376241,0.852214,0.255799,0.170374,0.162492,0.048,0.023438,0.084509,female
0.042,0.18047,0.053444,9.083661,0.875198,0.312274,0.178921,0.159583,0.053393,0.164063,0.074944,female
0.042357,0.1792,0.053096,11.259316,0.87381,0.296574,0.168,0.156115,0.047151,0.28125,0.107519,female
0.036753,0.19256,0.060436,4.321013,0.873769,0.232406,0.159449,0.151211,0.047572,0.164063,0.081198,female
0.037332,0.171089,0.058218,12.829191,0.843869,0.234807,0.167921,0.158587,0.049741,0.023438,0.090647,female
0.046309,0.222069,0.081191,4.60992,0.881478,0.258676,0.163699,0.157064,0.05298,0.023438,0.143431,female
0.032401,0.175745,0.044184,8.493687,0.833753,0.20975,0.156879,0.165469,0.04918,0.1875,0.116776,female
0.037949,0.178677,0.031595,15.232229,0.853108,0.274542,0.177224,0.16193,0.050794,0.023438,0.150805,female
0.037446,0.177006,0.04414,9.688065,0.856532,0.252353,0.160955,0.172738,0.049434,0.023438,0.083963,female
0.031479,0.182933,0.035674,7.918199,0.84123,0.214969,0.181689,0.15788,0.048387,0.023438,0.080044,female
0.027851,0.239101,0.020449,12.675754,0.790478,0.108849,0.239888,0.17812,0.047525,0.023438,0.158301,female
0.034495,0.236162,0.02899,7.356784,0.813033,0.162506,0.247828,0.191421,0.047013,0.234375,0.13317,female
0.029158,0.234897,0.029227,8.894689,0.804358,0.11955,0.229124,0.199392,0.04913,0.023438,0.156552,female
0.048765,0.228119,0.028119,16.026437,0.832175,0.266716,0.225347,0.185773,0.047619,0.023438,0.09425,female
0.040739,0.232739,0.030764,16.186096,0.793783,0.166359,0.224268,0.192731,0.047198,0.117188,0.085969,female
0.030667,0.231793,0.026112,10.965224,0.801901,0.143337,0.22175,0.208406,0.046921,0.023438,0.125172,female
0.035251,0.228682,0.022508,18.564886,0.797863,0.190039,0.228232,0.18509,0.052574,0.023438,0.159258,female
0.029296,0.227883,0.027591,9.9345,0.789733,0.117383,0.224818,0.199985,0.047431,0.234375,0.104709,female
0.030691,0.230269,0.028418,8.034739,0.802891,0.141311,0.216896,0.19355,0.062827,0.023438,0.107033,female
0.027144,0.223266,0.020024,11.568166,0.779089,0.120875,0.223266,0.205629,0.057762,0.023438,0.044786,female
0.036676,0.236327,0.028571,19.72057,0.821211,0.202826,0.234286,0.201308,0.055046,0.234375,0.147631,female
0.029855,0.23396,0.026779,8.112375,0.790452,0.117463,0.227852,0.186353,0.047198,0.210938,0.132736,female
0.035458,0.233462,0.036538,6.556356,0.831687,0.173383,0.216923,0.193847,0.053274,0.164063,0.150064,female
0.036505,0.23267,0.032291,12.045676,0.818653,0.193648,0.230016,0.178594,0.047198,0.023438,0.07979,female
0.035919,0.238135,0.02836,8.961989,0.819404,0.188094,0.243537,0.193841,0.04918,0.023438,0.143079,female
0.031807,0.228261,0.029565,13.783779,0.801324,0.142065,0.216522,0.199948,0.04878,0.023438,0.063289,female
0.033427,0.223065,0.027618,44.789808,0.790455,0.170228,0.215842,0.185324,0.050314,0.023438,0.12191,female
0.02831,0.238321,0.027074,8.649972,0.805328,0.123787,0.235827,0.182939,0.047013,0.023438,0.146131,female
0.034687,0.236417,0.025903,9.611869,0.806085,0.171898,0.236417,0.192755,0.047059,0.023438,0.133204,female
0.030096,0.231251,0.018585,15.082408,0.790047,0.13982,0.230337,0.216208,0.055046,0.023438,0.104973,female
0.030188,0.244231,0.020385,14.195336,0.773831,0.120572,0.244231,0.198367,0.049281,0.023438,0.118401,female
0.033586,0.242173,0.025492,8.701877,0.803888,0.156152,0.231072,0.181727,0.047478,0.234375,0.124393,female
0.030859,0.240695,0.024313,11.66256,0.785997,0.14374,0.232185,0.194933,0.047105,0.234375,0.085513,female
0.0255,0.231833,0.018006,19.900703,0.771167,0.100379,0.231833,0.201542,0.047337,0.023438,0.119708,female
0.038922,0.241801,0.026331,9.86675,0.809412,0.197423,0.242543,0.204462,0.047904,0.023438,0.17852,female
0.031008,0.239576,0.030781,9.444822,0.802487,0.134941,0.229192,0.210202,0.049587,0.023438,0.080812,female
0.029592,0.233333,0.023333,17.443689,0.777917,0.124725,0.226471,0.193625,0.050157,0.023438,0.075482,female
0.036174,0.238131,0.024299,14.537412,0.804146,0.179052,0.240748,0.199505,0.047291,0.234375,0.092025,female
0.035737,0.229934,0.018172,19.680483,0.7907,0.18899,0.228821,0.196659,0.04908,0.023438,0.099162,female
0.030661,0.237796,0.024959,9.83881,0.795133,0.134309,0.229173,0.192559,0.047666,0.234375,0.174603,female
0.030837,0.246144,0.026536,9.77531,0.772741,0.111602,0.237908,0.205575,0.047059,0.023438,0.135704,female
0.030193,0.230794,0.024762,14.330684,0.799588,0.138601,0.22127,0.198254,0.050314,0.023438,0.107597,female
0.032778,0.226904,0.027378,22.637015,0.803062,0.15379,0.215704,0.199479,0.048583,0.023438,0.124481,female
0.036848,0.233791,0.034314,12.976932,0.812505,0.174512,0.225556,0.18507,0.04829,0.164063,0.094646,female
0.032357,0.228624,0.025688,14.72591,0.800146,0.161554,0.219205,0.205525,0.047666,0.023438,0.06063,female
0.03838,0.232536,0.023134,18.0906,0.812433,0.206364,0.22735,0.193904,0.048632,0.023438,0.136205,female
0.03238,0.23403,0.026328,12.049914,0.794284,0.145934,0.23403,0.193572,0.047105,0.023438,0.072418,female
0.031795,0.233997,0.024771,11.59342,0.789143,0.136071,0.224708,0.202872,0.051836,0.234375,0.125844,female
0.030928,0.234204,0.020488,11.845978,0.793975,0.14865,0.238623,0.185843,0.05074,0.023438,0.13899,female
0.037823,0.221782,0.017822,34.045589,0.794259,0.222866,0.218218,0.206016,0.046921,0.023438,0.094027,female
0.04173,0.234402,0.026361,15.142444,0.81591,0.200592,0.23084,0.189905,0.047291,0.210938,0.130757,female
0.033298,0.226417,0.019962,13.756715,0.791817,0.184991,0.221689,0.189976,0.054237,0.234375,0.135866,female
0.027376,0.248505,0.024592,12.088959,0.782802,0.099058,0.254545,0.20421,0.047431,0.234375,0.121312,female
0.03032,0.238131,0.02243,10.395113,0.793963,0.132195,0.230654,0.207302,0.047198,0.023438,0.094081,female
0.038282,0.236158,0.021737,20.25984,0.790508,0.164982,0.235421,0.204786,0.047244,0.023438,0.10501,female
0.033319,0.229969,0.020627,14.582504,0.794256,0.178283,0.227774,0.204378,0.050794,0.023438,0.082168,female
0.031725,0.243035,0.031442,5.930572,0.811535,0.145053,0.231988,0.202356,0.053571,0.046875,0.088127,female
0.029519,0.241946,0.032886,6.109073,0.80027,0.117851,0.223624,0.198858,0.047572,0.023438,0.080636,female
0.031154,0.229053,0.018947,35.937231,0.785031,0.160801,0.227368,0.199454,0.047013,0.023438,0.11753,female
0.029424,0.237921,0.023596,11.452071,0.796059,0.141941,0.245787,0.202037,0.053452,0.023438,0.14181,female
0.03764,0.24,0.019813,21.157663,0.798498,0.187893,0.237009,0.181344,0.047105,0.023438,0.120807,female
0.036335,0.24,0.030654,8.529318,0.822157,0.190324,0.238131,0.181767,0.047013,0.234375,0.114624,female
0.030407,0.237604,0.028885,7.978661,0.808489,0.135079,0.233411,0.197221,0.051502,0.234375,0.105353,female
0.031545,0.232776,0.026746,8.606403,0.808563,0.138984,0.236119,0.21299,0.049896,0.023438,0.098929,female
0.033577,0.231368,0.023579,17.897104,0.809968,0.174234,0.229158,0.201065,0.047059,0.234375,0.120313,female
0.028671,0.224702,0.025016,16.044457,0.777533,0.129147,0.216803,0.201314,0.056604,0.023438,0.111615,female
0.030993,0.235463,0.039502,6.012927,0.806944,0.12217,0.218811,0.20526,0.04903,0.023438,0.119911,female
0.029307,0.233775,0.017429,14.201643,0.771859,0.132843,0.234154,0.201158,0.048338,0.023438,0.128836,female
0.028436,0.23642,0.027601,8.063843,0.805276,0.124454,0.229883,0.194365,0.048,0.023438,0.119309,female
0.034413,0.240764,0.028535,8.151319,0.813883,0.1666,0.244331,0.179095,0.05467,0.023438,0.172081,female
0.03921,0.212297,0.030466,8.101505,0.842869,0.258286,0.20456,0.147317,0.05101,0.023438,0.107911,female
0.040986,0.219551,0.056097,4.406478,0.869763,0.255865,0.206978,0.167975,0.04903,0.023438,0.146485,female
0.038113,0.214588,0.048941,13.567134,0.845909,0.205702,0.216,0.1519,0.047904,0.023438,0.06174,female
0.043928,0.210194,0.036066,23.162228,0.857719,0.310318,0.211357,0.153509,0.047151,0.023438,0.105979,female
0.039536,0.215072,0.047794,6.696668,0.862686,0.266461,0.192077,0.156422,0.048,0.023438,0.088223,female
0.037842,0.212121,0.038852,4.462272,0.865804,0.273495,0.209888,0.17465,0.048048,0.023438,0.054186,female
0.037362,0.207892,0.047651,9.214673,0.835581,0.210176,0.191867,0.174137,0.047761,0.023438,0.108408,female
0.035735,0.20475,0.035,11.509058,0.850344,0.248815,0.20475,0.172639,0.047384,0.023438,0.111794,female
0.037549,0.217727,0.041818,5.54708,0.852124,0.233206,0.240455,0.177727,0.057211,0.210938,0.133021,female
0.042894,0.221156,0.050998,5.79764,0.865041,0.296963,0.244694,0.166364,0.047714,0.023438,0.068144,female
0.039317,0.204247,0.02589,10.070165,0.839817,0.295163,0.200411,0.165369,0.047105,0.023438,0.106941,female
0.034411,0.208058,0.046599,9.466254,0.849314,0.210376,0.183124,0.172656,0.047013,0.023438,0.137181,female
0.040099,0.197469,0.05142,23.246802,0.840031,0.249323,0.192284,0.170579,0.047525,0.210938,0.148802,female
0.044542,0.207963,0.060031,8.04721,0.880201,0.311898,0.18781,0.158242,0.047013,0.023438,0.089201,female
0.042228,0.228924,0.038583,20.50662,0.852741,0.283991,0.235538,0.158021,0.048583,0.023438,0.122416,female
0.036996,0.219713,0.032153,7.906365,0.837255,0.238273,0.230877,0.175117,0.047572,0.023438,0.104067,female
0.039141,0.2138,0.033835,8.130365,0.850455,0.254008,0.19958,0.161833,0.047619,0.023438,0.133388,female
0.037258,0.221329,0.046746,3.3901,0.86593,0.231703,0.216082,0.151086,0.047013,0.023438,0.162425,female
0.036106,0.2,0.029647,11.258758,0.835137,0.251416,0.186824,0.168405,0.056738,0.023438,0.057182,female
0.041219,0.214231,0.055,9.901251,0.873944,0.265896,0.195385,0.152077,0.047384,0.023438,0.070836,female
0.033954,0.211269,0.046081,5.061897,0.862092,0.200869,0.196039,0.15454,0.048534,0.210938,0.12302,female
0.040258,0.216034,0.032586,7.855035,0.85964,0.290706,0.217241,0.162562,0.047059,0.234375,0.106593,female
0.04199,0.20987,0.043117,6.907791,0.862945,0.303689,0.205195,0.162562,0.049332,0.023438,0.138439,female
0.043454,0.213612,0.048815,6.776005,0.87589,0.296413,0.210098,0.163228,0.047384,0.023438,0.152618,female
0.041785,0.22,0.042692,8.374674,0.864995,0.296586,0.203462,0.158967,0.046921,0.023438,0.18334,female
0.043073,0.215986,0.05082,4.028251,0.881766,0.313876,0.239442,0.160033,0.051724,0.023438,0.173467,female
0.038979,0.209896,0.03277,10.440373,0.859346,0.268131,0.197452,0.166117,0.047619,0.023438,0.121388,female
0.038845,0.203846,0.043846,7.265395,0.866567,0.273318,0.192692,0.160681,0.048485,0.210938,0.036135,female
0.03654,0.201695,0.037288,8.64163,0.863154,0.264336,0.22,0.169417,0.047013,0.1875,0.143224,female
0.042386,0.212616,0.04562,5.625697,0.884414,0.313562,0.192945,0.128409,0.047525,0.210938,0.148059,female
0.039871,0.20061,0.051646,10.293602,0.860193,0.24216,0.195061,0.170176,0.047666,0.023438,0.173157,female
0.037008,0.210097,0.036303,11.237176,0.843977,0.263506,0.192717,0.174494,0.049434,0.09375,0.075553,female
0.039215,0.201004,0.037223,11.553607,0.865917,0.299925,0.186529,0.167198,0.047244,0.023438,0.070369,female
0.043329,0.212018,0.050137,5.042737,0.881385,0.308087,0.206495,0.151118,0.047013,0.023438,0.145259,female
0.042744,0.220825,0.049072,3.762405,0.879,0.30322,0.237784,0.174942,0.047952,0.023438,0.075086,female
0.042353,0.215692,0.047532,5.144703,0.885152,0.301116,0.216491,0.14243,0.047761,0.023438,0.093232,female
0.058021,0.226703,0.056386,5.33787,0.893251,0.391982,0.259145,0.170924,0.048338,0.023438,0.123832,female
0.039537,0.205664,0.047575,8.209182,0.85971,0.235183,0.187823,0.161002,0.049434,0.023438,0.080353,female
0.046677,0.211154,0.047308,7.018808,0.88204,0.344585,0.199615,0.157491,0.047151,0.1875,0.14418,female
0.041535,0.219947,0.039053,6.401811,0.865154,0.286841,0.203737,0.171381,0.047572,0.234375,0.146892,female
0.045566,0.215224,0.038657,5.222238,0.872173,0.30995,0.213134,0.156229,0.047572,0.023438,0.107384,female
0.038614,0.204235,0.037471,8.663059,0.869007,0.279458,0.187353,0.144865,0.047809,0.023438,0.127433,female
0.039313,0.210781,0.052249,11.746787,0.854193,0.240463,0.194258,0.163817,0.047244,0.210938,0.067531,female
0.037092,0.235671,0.030862,9.65753,0.836836,0.211029,0.233427,0.188364,0.047151,0.023438,0.097869,female
0.041286,0.224668,0.042453,7.582704,0.847204,0.259958,0.228961,0.192886,0.051613,0.023438,0.09593,female
0.039591,0.221348,0.058652,3.691285,0.862582,0.225758,0.185137,0.140487,0.046967,0.023438,0.150857,female
0.041038,0.220068,0.048425,8.418957,0.857387,0.269062,0.195616,0.154901,0.047525,0.234375,0.084674,female
0.06125,0.212465,0.03993,25.42744,0.890353,0.48907,0.217887,0.158807,0.046967,0.023438,0.103465,female
0.034759,0.19759,0.038072,23.98171,0.830987,0.200364,0.192771,0.177252,0.046921,0.023438,0.161017,female
0.042586,0.210479,0.056096,8.132412,0.868537,0.272685,0.185068,0.15774,0.047904,0.023438,0.167427,female
0.039912,0.223716,0.043041,7.208958,0.835501,0.247203,0.246419,0.17204,0.046921,0.023438,0.112316,female
0.030978,0.234063,0.034453,5.099258,0.825663,0.143724,0.243359,0.193043,0.050473,0.023438,0.140504,female
0.039592,0.20382,0.039351,16.01059,0.860481,0.280423,0.190198,0.15722,0.047013,0.1875,0.139511,female
0.039582,0.203895,0.042326,11.899345,0.864969,0.292408,0.199826,0.146622,0.047572,0.023438,0.063474,female
0.033011,0.236,0.031,15.06428,0.816689,0.185503,0.237,0.170736,0.048048,0.023438,0.144274,female
0.039241,0.228074,0.047532,6.100383,0.8558,0.220985,0.194922,0.150455,0.047013,0.023438,0.122172,female
0.03698,0.226383,0.041702,6.739611,0.855814,0.219878,0.233257,0.174568,0.047952,0.023438,0.050685,female
0.042033,0.217922,0.027783,14.156376,0.839023,0.237666,0.212279,0.161337,0.049434,0.023438,0.109103,female
0.037559,0.221434,0.046295,9.653731,0.831325,0.182618,0.208606,0.190998,0.048387,0.023438,0.170432,female
0.037871,0.2288,0.052267,7.164018,0.834911,0.193386,0.202133,0.17557,0.049434,0.210938,0.117781,female
0.065155,0.199926,0.075683,5.090193,0.933553,0.539136,0.190369,0.155756,0.016343,0.007813,0.13291,female
0.073989,0.190638,0.097181,7.353245,0.943016,0.610966,0.062367,0.112939,0.016343,0.007813,0.237036,female
0.076496,0.171785,0.140728,9.757131,0.943685,0.654823,0.010919,0.172746,0.028169,0.007813,0.090308,female
0.065417,0.20323,0.060521,14.587171,0.92336,0.532136,0.215004,0.171227,0.016563,0.007813,0.127352,female
0.064732,0.192375,0.063161,11.452158,0.92428,0.542349,0.187927,0.183937,0.021333,0.0625,0.240299,female
0.065044,0.194462,0.065734,5.987152,0.937704,0.585049,0.188774,0.166442,0.020725,0.015625,0.153339,female
0.051523,0.196926,0.030027,19.071613,0.883468,0.431956,0.197426,0.175446,0.030019,0.007813,0.141991,female
