@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R1-2,6-7,10-11,13,20-21'

@attribute meanfreq numeric
@attribute sd numeric
@attribute IQR numeric
@attribute skew numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute modindx numeric
@attribute label {male,female}

@data
0.195723,0.040249,0.046017,1.867234,0.271952,0.197716,0.171013,0.109166,female
0.225966,0.044764,0.073002,1.750913,0.228781,0.270875,0.161368,0.115319,female
0.186699,0.045503,0.061807,1.77437,0.245097,0.15763,0.147949,0.090154,female
0.196093,0.045943,0.057602,1.457014,0.324592,0.207902,0.175814,0.114753,female
0.201421,0.034771,0.040065,1.982229,0.223775,0.190764,0.165699,0.143984,female
0.19457,0.044316,0.058439,1.793829,0.268706,0.189546,0.155813,0.067418,female
0.199546,0.044114,0.065035,0.993052,0.274209,0.181702,0.149996,0.1099,female
0.187364,0.047787,0.069048,2.45831,0.256519,0.153333,0.163482,0.165139,female
0.189686,0.050754,0.090454,1.460906,0.237962,0.149909,0.138214,0.085349,female
0.205918,0.043541,0.065753,1.221894,0.322767,0.172603,0.164462,0.132659,female
0.210471,0.052154,0.094795,1.822337,0.290445,0.25863,0.153205,0.146696,female
0.193138,0.03605,0.029705,2.815214,0.230754,0.198035,0.160254,0.154361,female
0.216444,0.047802,0.072748,1.714944,0.286216,0.254879,0.155977,0.132361,female
0.207136,0.044209,0.058831,1.185088,0.29071,0.207014,0.175712,0.163283,female
0.202353,0.038893,0.044702,2.323108,0.249095,0.184702,0.158921,0.166083,female
0.188451,0.036289,0.0351,3.152395,0.281672,0.194644,0.15043,0.1714,female
0.196873,0.043619,0.072421,1.289433,0.244896,0.159158,0.149311,0.102099,female
0.177883,0.044134,0.045667,2.357968,0.274656,0.167908,0.158958,0.05272,female
0.186664,0.033863,0.036588,2.271343,0.242713,0.199201,0.172861,0.135353,female
0.195983,0.043162,0.063241,1.740913,0.302533,0.181517,0.158865,0.222008,female
0.209469,0.047788,0.073756,1.112032,0.279858,0.24039,0.169942,0.175746,female
0.190937,0.053444,0.087174,1.865706,0.396548,0.155871,0.15022,0.123757,female
0.21173,0.044135,0.07,1.286681,0.250102,0.184631,0.175871,0.137021,female
0.196364,0.038478,0.058104,1.337912,0.243339,0.164794,0.151286,0.152724,female
0.210449,0.052838,0.092293,1.131715,0.33005,0.266624,0.141642,0.069827,female
0.19508,0.040663,0.039868,1.833347,0.252454,0.206755,0.146272,0.160921,female
0.193006,0.040871,0.058792,1.295106,0.294663,0.183142,0.163916,0.151502,female
0.18489,0.046589,0.062626,1.930806,0.405504,0.168817,0.159955,0.185484,female
0.194083,0.053256,0.09741,0.983732,0.363958,0.252044,0.153974,0.081574,female
0.190116,0.033439,0.031526,2.76595,0.232088,0.177126,0.16594,0.186541,female
0.1986,0.034093,0.035,2.319009,0.243939,0.200789,0.169922,0.099272,female
0.186118,0.038195,0.035223,2.320054,0.300025,0.189045,0.161608,0.104741,female
0.191306,0.034214,0.039158,2.779446,0.231307,0.176,0.168978,0.065747,female
0.184829,0.036878,0.037959,3.061095,0.275261,0.166122,0.172435,0.076038,female
0.19575,0.037821,0.041966,2.462847,0.285754,0.208825,0.159537,0.107101,female
0.184703,0.033982,0.038261,2.342371,0.234382,0.183043,0.160521,0.073185,female
0.181749,0.031096,0.028788,2.946436,0.201171,0.191515,0.155534,0.07561,female
0.181639,0.034514,0.028361,3.572509,0.252113,0.170166,0.146641,0.13526,female
0.196909,0.04196,0.048611,1.820306,0.329733,0.186667,0.17313,0.085408,female
0.18637,0.031625,0.03511,2.648135,0.163673,0.182132,0.16851,0.076791,female
0.193112,0.034134,0.045324,3.302238,0.208179,0.173573,0.164407,0.131516,female
0.193461,0.035205,0.045386,1.726277,0.236552,0.183373,0.163218,0.08966,female
0.19425,0.03711,0.053816,1.625814,0.247344,0.190696,0.166963,0.079415,female
0.190408,0.034725,0.038829,2.363177,0.230536,0.184222,0.167812,0.064474,female
0.191336,0.034237,0.031704,2.247724,0.230647,0.202908,0.165154,0.132604,female
0.193605,0.034647,0.044231,3.062336,0.212338,0.181923,0.181073,0.078604,female
0.184142,0.036291,0.033726,3.958108,0.272854,0.184793,0.172028,0.123309,female
0.186309,0.042348,0.044228,3.43426,0.335762,0.17113,0.166617,0.098808,female
0.191055,0.036377,0.05201,3.02476,0.223578,0.164224,0.160948,0.096428,female
0.193508,0.033231,0.036672,2.838682,0.185345,0.202342,0.158759,0.067009,female
0.187506,0.033578,0.031579,2.755336,0.237264,0.190316,0.170511,0.094106,female
0.177098,0.033985,0.02654,2.988372,0.246363,0.167204,0.147277,0.073412,female
0.185579,0.040186,0.03857,2.915659,0.305361,0.177272,0.144965,0.142897,female
0.185635,0.041936,0.041716,4.551163,0.290756,0.162527,0.162796,0.105872,female
0.190493,0.034786,0.048263,2.382863,0.209544,0.180526,0.164033,0.079642,female
0.187396,0.0447,0.034911,2.454544,0.354332,0.174198,0.15588,0.109103,female
0.202354,0.035543,0.055336,1.753198,0.219269,0.235178,0.155108,0.074449,female
0.184062,0.040806,0.0389,3.80741,0.306358,0.170188,0.154513,0.112691,female
0.18159,0.032103,0.022228,3.394448,0.221279,0.175097,0.170952,0.076,female
0.201904,0.036923,0.046248,2.209449,0.205489,0.180691,0.15579,0.11509,female
0.188179,0.033251,0.034278,2.010041,0.233619,0.177526,0.159126,0.046717,female
0.187284,0.035719,0.046564,2.593962,0.233394,0.161894,0.156055,0.141188,female
0.17641,0.032358,0.029406,2.717531,0.231152,0.156301,0.147787,0.08772,female
0.193523,0.038389,0.053598,1.752535,0.273791,0.15318,0.153425,0.098718,female
0.188522,0.034891,0.042507,2.479393,0.208436,0.162228,0.158827,0.072157,female
0.184762,0.034018,0.034777,2.156125,0.234021,0.172994,0.149149,0.073162,female
0.193175,0.041085,0.05738,2.474983,0.295865,0.174319,0.159269,0.116022,female
0.185827,0.035096,0.030099,2.766888,0.217263,0.182178,0.16737,0.075125,female
0.1848,0.037041,0.029113,3.284313,0.267606,0.190092,0.168001,0.121565,female
0.187616,0.036183,0.04188,3.054922,0.263261,0.168718,0.157005,0.135204,female
0.188624,0.038734,0.04305,1.995436,0.277482,0.175301,0.157433,0.130394,female
0.19491,0.04456,0.06131,2.700975,0.298387,0.168,0.153066,0.112519,female
0.193599,0.03455,0.025322,3.520891,0.223156,0.182609,0.159911,0.102646,female
0.18133,0.044457,0.046473,3.538381,0.344913,0.162268,0.165734,0.096779,female
0.190044,0.040268,0.038645,3.027008,0.318001,0.174605,0.172191,0.071604,female
0.196426,0.035256,0.04766,1.974331,0.225561,0.169787,0.169212,0.092015,female
0.184188,0.043292,0.047043,2.407694,0.340286,0.167849,0.155354,0.07395,female
0.191455,0.037625,0.0453,1.610862,0.290729,0.179476,0.165169,0.135646,female
0.18623,0.03253,0.038367,3.761459,0.214438,0.173061,0.16049,0.164085,female
0.185093,0.035621,0.041546,3.487114,0.255799,0.170374,0.162492,0.084509,female
0.18945,0.042,0.053444,2.385796,0.312274,0.178921,0.159583,0.074944,female
0.188687,0.042357,0.053096,2.640277,0.296574,0.168,0.156115,0.107519,female
0.193595,0.036753,0.060436,1.505201,0.232406,0.159449,0.151211,0.081198,female
0.182168,0.037332,0.058218,2.864532,0.234807,0.167921,0.158587,0.090647,female
0.213626,0.046309,0.081191,1.477636,0.258676,0.163699,0.157064,0.143431,female
0.180433,0.032401,0.044184,2.326818,0.20975,0.156879,0.165469,0.116776,female
0.185328,0.037949,0.031595,3.278816,0.274542,0.177224,0.16193,0.150805,female
0.184026,0.037446,0.04414,2.47038,0.252353,0.160955,0.172738,0.083963,female
0.184224,0.031479,0.035674,2.28041,0.214969,0.181689,0.15788,0.080044,female
0.237417,0.027851,0.020449,2.970481,0.108849,0.239888,0.17812,0.158301,female
0.232943,0.034495,0.02899,2.266626,0.162506,0.247828,0.191421,0.13317,female
0.23424,0.029158,0.029227,2.399104,0.11955,0.229124,0.199392,0.156552,female
0.221882,0.048765,0.028119,3.311551,0.266716,0.225347,0.185773,0.09425,female
0.230887,0.040739,0.030764,3.336594,0.166359,0.224268,0.192731,0.085969,female
0.231964,0.030667,0.026112,2.77465,0.143337,0.22175,0.208406,0.125172,female
0.225698,0.035251,0.022508,3.572961,0.190039,0.228232,0.18509,0.159258,female
0.231343,0.029296,0.027591,2.644273,0.117383,0.224818,0.199985,0.104709,female
0.229057,0.030691,0.028418,2.374374,0.141311,0.216896,0.19355,0.107033,female
0.223206,0.027144,0.020024,2.958473,0.120875,0.223266,0.205629,0.044786,female
0.231011,0.036676,0.028571,3.504492,0.202826,0.234286,0.201308,0.147631,female
0.235821,0.029855,0.026779,2.37329,0.117463,0.227852,0.186353,0.132736,female
0.231454,0.035458,0.036538,1.944637,0.173383,0.216923,0.193847,0.150064,female
0.232098,0.036505,0.032291,2.784363,0.193648,0.230016,0.178594,0.07979,female
0.230719,0.035919,0.02836,2.431037,0.188094,0.243537,0.193841,0.143079,female
0.229766,0.031807,0.029565,3.046127,0.142065,0.216522,0.199948,0.063289,female
0.224951,0.033427,0.027618,5.520476,0.170228,0.215842,0.185324,0.12191,female
0.236147,0.02831,0.027074,2.418112,0.123787,0.235827,0.182939,0.146131,female
0.231686,0.034687,0.025903,2.607938,0.171898,0.236417,0.192755,0.133204,female
0.229661,0.030096,0.018585,3.371422,0.13982,0.230337,0.216208,0.104973,female
0.241434,0.030188,0.020385,3.146743,0.120572,0.244231,0.198367,0.118401,female
0.238103,0.033586,0.025492,2.441503,0.156152,0.231072,0.181727,0.124393,female
0.237497,0.030859,0.024313,2.920371,0.14374,0.232185,0.194933,0.085513,female
0.231732,0.0255,0.018006,3.793281,0.100379,0.231833,0.201542,0.119708,female
0.233867,0.038922,0.026331,2.670549,0.197423,0.242543,0.204462,0.17852,female
0.237568,0.031008,0.030781,2.542153,0.134941,0.229192,0.210202,0.080812,female
0.232781,0.029592,0.023333,3.475145,0.124725,0.226471,0.193625,0.075482,female
0.233098,0.036174,0.024299,3.166333,0.179052,0.240748,0.199505,0.092025,female
0.226397,0.035737,0.018172,3.862402,0.18899,0.228821,0.196659,0.099162,female
0.236348,0.030661,0.024959,2.581584,0.134309,0.229173,0.192559,0.174603,female
0.243272,0.030837,0.026536,2.665063,0.111602,0.237908,0.205575,0.135704,female
0.230687,0.030193,0.024762,3.143799,0.138601,0.22127,0.198254,0.107597,female
0.227052,0.032778,0.027378,3.675553,0.15379,0.215704,0.199479,0.124481,female
0.233011,0.036848,0.034314,2.841943,0.174512,0.225556,0.18507,0.094646,female
0.228312,0.032357,0.025688,3.182728,0.161554,0.219205,0.205525,0.06063,female
0.229718,0.03838,0.023134,3.491905,0.206364,0.22735,0.193904,0.136205,female
0.233652,0.03238,0.026328,2.910337,0.145934,0.23403,0.193572,0.072418,female
0.233301,0.031795,0.024771,2.829133,0.136071,0.224708,0.202872,0.125844,female
0.230967,0.030928,0.020488,2.932979,0.14865,0.238623,0.185843,0.13899,female
0.218758,0.037823,0.017822,4.954632,0.222866,0.218218,0.206016,0.094027,female
0.229889,0.04173,0.026361,3.203322,0.200592,0.23084,0.189905,0.130757,female
0.224698,0.033298,0.019962,3.128295,0.184991,0.221689,0.189976,0.135866,female
0.243528,0.027376,0.024592,2.8223,0.099058,0.254545,0.20421,0.121312,female
0.235351,0.03032,0.02243,2.720112,0.132195,0.230654,0.207302,0.094081,female
0.231768,0.038282,0.021737,3.730854,0.164982,0.235421,0.204786,0.10501,female
0.227112,0.033319,0.020627,3.261743,0.178283,0.227774,0.204378,0.082168,female
0.239182,0.031725,0.031442,1.962068,0.145053,0.231988,0.202356,0.088127,female
0.23982,0.029519,0.032886,2.015625,0.117851,0.223624,0.198858,0.080636,female
0.227306,0.031154,0.018947,4.994139,0.160801,0.227368,0.199454,0.11753,female
0.233744,0.029424,0.023596,2.893058,0.141941,0.245787,0.202037,0.14181,female
0.234482,0.03764,0.019813,3.817448,0.187893,0.237009,0.181344,0.120807,female
0.235183,0.036335,0.030654,2.372058,0.190324,0.238131,0.181767,0.114624,female
0.236365,0.030407,0.028885,2.212123,0.135079,0.233411,0.197221,0.105353,female
0.231595,0.031545,0.026746,2.367643,0.138984,0.236119,0.21299,0.098929,female
0.230144,0.033577,0.023579,3.413691,0.174234,0.229158,0.201065,0.120313,female
0.226241,0.028671,0.025016,3.411224,0.129147,0.216803,0.201314,0.111615,female
0.233062,0.030993,0.039502,2.012111,0.12217,0.218811,0.20526,0.119911,female
0.230126,0.029307,0.017429,3.317625,0.132843,0.234154,0.201158,0.128836,female
0.234336,0.028436,0.027601,2.341407,0.124454,0.229883,0.194365,0.119309,female
0.234486,0.034413,0.028535,2.352412,0.1666,0.244331,0.179095,0.172081,female
0.21233,0.03921,0.030466,2.308645,0.258286,0.20456,0.147317,0.107911,female
0.219597,0.040986,0.056097,1.502701,0.255865,0.206978,0.167975,0.146485,female
0.214556,0.038113,0.048941,2.848606,0.205702,0.216,0.1519,0.06174,female
0.208305,0.043928,0.036066,3.896397,0.310318,0.211357,0.153509,0.105979,female
0.213145,0.039536,0.047794,1.984028,0.266461,0.192077,0.156422,0.088223,female
0.209865,0.037842,0.038852,1.562059,0.273495,0.209888,0.17465,0.054186,female
0.209332,0.037362,0.047651,2.456892,0.210176,0.191867,0.174137,0.108408,female
0.204822,0.035735,0.035,2.667646,0.248815,0.20475,0.172639,0.111794,female
0.217675,0.037549,0.041818,1.824345,0.233206,0.240455,0.177727,0.133021,female
0.214523,0.042894,0.050998,1.864774,0.296963,0.244694,0.166364,0.068144,female
0.200142,0.039317,0.02589,2.681419,0.295163,0.200411,0.165369,0.106941,female
0.207665,0.034411,0.046599,2.426441,0.210376,0.183124,0.172656,0.137181,female
0.206233,0.040099,0.05142,3.971251,0.249323,0.192284,0.170579,0.148802,female
0.210379,0.044542,0.060031,2.092086,0.311898,0.18781,0.158242,0.089201,female
0.216621,0.042228,0.038583,3.610852,0.283991,0.235538,0.158021,0.122416,female
0.215885,0.036996,0.032153,2.325421,0.238273,0.230877,0.175117,0.104067,female
0.213498,0.039141,0.033835,2.25808,0.254008,0.19958,0.161833,0.133388,female
0.218563,0.037258,0.046746,1.322707,0.231703,0.216082,0.151086,0.162425,female
0.201499,0.036106,0.029647,2.903027,0.251416,0.186824,0.168405,0.057182,female
0.215447,0.041219,0.055,2.182236,0.265896,0.195385,0.152077,0.070836,female
0.210661,0.033954,0.046081,1.686139,0.200869,0.196039,0.15454,0.12302,female
0.211054,0.040258,0.032586,2.242622,0.290706,0.217241,0.162562,0.106593,female
0.209199,0.04199,0.043117,2.046064,0.303689,0.205195,0.162562,0.138439,female
0.209168,0.043454,0.048815,1.900612,0.296413,0.210098,0.163228,0.152618,female
0.213309,0.041785,0.042692,2.218113,0.296586,0.203462,0.158967,0.18334,female
0.211979,0.043073,0.05082,1.419351,0.313876,0.239442,0.160033,0.173467,female
0.208815,0.038979,0.03277,2.65405,0.268131,0.197452,0.166117,0.121388,female
0.205611,0.038845,0.043846,2.098578,0.273318,0.192692,0.160681,0.036135,female
0.202068,0.03654,0.037288,2.383516,0.264336,0.22,0.169417,0.143224,female
0.210082,0.042386,0.04562,1.686742,0.313562,0.192945,0.128409,0.148059,female
0.208788,0.039871,0.051646,2.42929,0.24216,0.195061,0.170176,0.173157,female
0.20475,0.037008,0.036303,2.793758,0.263506,0.192717,0.174494,0.075553,female
0.199079,0.039215,0.037223,2.685168,0.299925,0.186529,0.167198,0.070369,female
0.212141,0.043329,0.050137,1.604483,0.308087,0.206495,0.151118,0.145259,female
0.214284,0.042744,0.049072,1.415631,0.30322,0.237784,0.174942,0.075086,female
0.210883,0.042353,0.047532,1.614179,0.301116,0.216491,0.14243,0.093232,female
0.214414,0.058021,0.056386,1.722985,0.391982,0.259145,0.170924,0.123832,female
0.20705,0.039537,0.047575,2.162508,0.235183,0.187823,0.161002,0.080353,female
0.210395,0.046677,0.047308,1.999143,0.344585,0.199615,0.157491,0.14418,female
0.214594,0.041535,0.039053,1.957625,0.286841,0.203737,0.171381,0.146892,female
0.211271,0.045566,0.038657,1.686212,0.30995,0.213134,0.156229,0.107384,female
0.202932,0.038614,0.037471,2.313742,0.279458,0.187353,0.144865,0.127433,female
0.212578,0.039313,0.052249,2.591566,0.240463,0.194258,0.163817,0.067531,female
0.231193,0.037092,0.030862,2.467539,0.211029,0.233427,0.188364,0.097869,female
0.217737,0.041286,0.042453,2.188121,0.259958,0.228961,0.192886,0.09593,female
0.22178,0.039591,0.058652,1.372588,0.225758,0.185137,0.140487,0.150857,female
0.216756,0.041038,0.048425,2.270901,0.269062,0.195616,0.154901,0.084674,female
0.195595,0.06125,0.03993,4.281047,0.48907,0.217887,0.158807,0.103465,female
0.206083,0.034759,0.038072,4.002841,0.200364,0.192771,0.177252,0.161017,female
0.21212,0.042586,0.056096,2.132102,0.272685,0.185068,0.15774,0.167427,female
0.218445,0.039912,0.043041,2.233916,0.247203,0.246419,0.17204,0.112316,female
0.231191,0.030978,0.034453,1.773383,0.143724,0.243359,0.193043,0.140504,female
0.206534,0.039592,0.039351,3.106141,0.280423,0.190198,0.15722,0.139511,female
0.206353,0.039582,0.042326,2.651034,0.292408,0.199826,0.146622,0.063474,female
0.227335,0.033011,0.031,3.222079,0.185503,0.237,0.170736,0.144274,female
0.221792,0.039241,0.047532,1.862882,0.220985,0.194922,0.150455,0.122172,female
0.221239,0.03698,0.041702,1.907322,0.219878,0.233257,0.174568,0.050685,female
0.216632,0.042033,0.027783,3.092631,0.237666,0.212279,0.161337,0.109103,female
0.224902,0.037559,0.046295,2.440143,0.182618,0.208606,0.190998,0.170432,female
0.226824,0.037871,0.052267,1.992868,0.193386,0.202133,0.17557,0.117781,female
0.192547,0.065155,0.075683,1.402435,0.539136,0.190369,0.155756,0.13291,female
0.173372,0.073989,0.097181,1.908471,0.610966,0.062367,0.112939,0.237036,female
0.148297,0.076496,0.140728,2.304237,0.654823,0.010919,0.172746,0.090308,female
0.182471,0.065417,0.060521,2.972068,0.532136,0.215004,0.171227,0.127352,female
0.182597,0.064732,0.063161,2.610893,0.542349,0.187927,0.183937,0.240299,female
0.181791,0.065044,0.065734,1.692447,0.585049,0.188774,0.166442,0.153339,female
0.186687,0.051523,0.030027,3.822035,0.431956,0.197426,0.175446,0.141991,female
0.176746,0.066281,0.056949,2.466302,0.584856,0.185085,0.177782,0.17382,female
0.164253,0.061507,0.047695,3.112821,0.509291,0,0.171573,0.077941,female
0.180374,0.065184,0.083498,2.984362,0.543523,0,0.169398,0.143609,female
0.168981,0.070065,0.070186,3.055191,0.52896,0,0.162058,0.199507,female
0.16125,0.062909,0.056915,2.883855,0.526608,0,0.155794,0.072664,female
0.156452,0.063942,0.062968,4.115399,0.571465,0,0.163509,0.0579,female
0.159797,0.068732,0.080373,5.123926,0.65437,0,0.145143,0.175192,female
0.157165,0.067953,0.077886,3.669079,0.628005,0,0.158043,0.14952,female
0.168691,0.067691,0.06058,2.74456,0.500622,0,0.161211,0.136526,female
0.177761,0.061024,0.061036,1.869291,0.48829,0,0.128825,0.090407,female
0.187893,0.033067,0.03403,2.222898,0.201982,0.193172,0.171545,0.092969,female
0.205945,0.036712,0.053671,1.492789,0.208745,0.195218,0.168331,0.181854,female
0.190773,0.03638,0.043385,2.427894,0.214059,0.173059,0.160906,0.101102,female
0.192911,0.036371,0.061566,2.137095,0.193631,0.161824,0.166203,0.308155,female
0.221302,0.038197,0.05487,2.519428,0.172811,0.231489,0.185145,0.150245,female
0.185824,0.03447,0.041743,2.213994,0.217081,0.158775,0.156298,0.167912,female
0.202216,0.035096,0.042124,1.901632,0.184104,0.19194,0.159738,0.172185,female
0.207089,0.040113,0.056291,1.594182,0.201543,0.223951,0.160003,0.223901,female
0.197404,0.03097,0.039155,2.292692,0.155702,0.196296,0.169428,0.194202,female
0.180954,0.037146,0.036129,2.837804,0.229825,0.162786,0.156479,0.28819,female
0.167044,0.066112,0.060607,3.780694,0.560075,0,0.147448,0.157791,female
0.157236,0.058004,0.040152,3.790644,0.486617,0,0.161225,0.077381,female
0.152684,0.07093,0.072449,3.435277,0.647675,0,0.148569,0.218803,female
0.17904,0.064962,0.081583,2.177858,0.559499,0,0.158309,0.227273,female
0.138869,0.100841,0.210623,29.350741,0.341454,0,0.169323,0.047619,female
0.134838,0.100239,0.205693,29.969,0.360357,0,0.162348,0,female
0.13235,0.092796,0.179911,25.115811,0.591102,0,0.153273,0,female
0.121456,0.099999,0.207512,27.297721,0.405432,0,0.15238,0,female
0.134325,0.099657,0.205634,33.1673,0.38427,0,0.15651,0.038462,female
0.17244,0.060092,0.064283,2.419503,0.554661,0.163678,0.143234,0.440852,female
0.176208,0.062208,0.084725,2.013612,0.580159,0.158301,0.144872,0.264491,female
0.173898,0.062069,0.082202,2.078448,0.595389,0.059083,0.139502,0.508057,female
0.168741,0.055881,0.052243,2.163276,0.562477,0.171399,0.115925,0.531381,female
