@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R2-6,10,13,19,21'

@attribute sd numeric
@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute IQR numeric
@attribute sfm numeric
@attribute meanfun numeric
@attribute dfrange numeric
@attribute label {male,female}

@data
0.030096,0.231251,0.223025,0.24161,0.018585,0.13982,0.216208,6.984375,female
0.030188,0.244231,0.234615,0.255,0.020385,0.120572,0.198367,6.421875,female
0.033586,0.242173,0.230661,0.256153,0.025492,0.156152,0.181727,10.828125,female
0.030859,0.240695,0.230159,0.254472,0.024313,0.14374,0.194933,8.695313,female
0.0255,0.231833,0.22418,0.242186,0.018006,0.100379,0.201542,6.421875,female
0.038922,0.241801,0.226967,0.253298,0.026331,0.197423,0.204462,6.515625,female
0.031008,0.239576,0.226225,0.257007,0.030781,0.134941,0.210202,8.882813,female
0.029592,0.233333,0.223725,0.247059,0.023333,0.124725,0.193625,5.15625,female
0.036174,0.238131,0.225421,0.24972,0.024299,0.179052,0.199505,7.640625,female
0.035737,0.229934,0.222517,0.240689,0.018172,0.18899,0.196659,8.390625,female
0.030661,0.237796,0.227358,0.252318,0.024959,0.134309,0.192559,8.226563,female
0.030837,0.246144,0.233333,0.259869,0.026536,0.111602,0.205575,4.96875,female
0.030193,0.230794,0.22127,0.246032,0.024762,0.138601,0.198254,9.140625,female
0.032778,0.226904,0.215704,0.243081,0.027378,0.15379,0.199479,5.25,female
0.036848,0.233791,0.22281,0.257124,0.034314,0.174512,0.18507,12.070313,female
0.032357,0.228624,0.218777,0.244465,0.025688,0.161554,0.205525,11.367188,female
0.03838,0.232536,0.224957,0.248091,0.023134,0.206364,0.193904,11.226563,female
0.03238,0.23403,0.223582,0.24991,0.026328,0.145934,0.193572,10.335938,female
0.031795,0.233997,0.224265,0.249036,0.024771,0.136071,0.202872,11.039063,female
0.030928,0.234204,0.224161,0.244648,0.020488,0.14865,0.185843,12,female
0.037823,0.221782,0.215842,0.233663,0.017822,0.222866,0.206016,6.257813,female
0.04173,0.234402,0.226209,0.25257,0.026361,0.200592,0.189905,5.882813,female
0.033298,0.226417,0.218011,0.237974,0.019962,0.184991,0.189976,8.25,female
0.027376,0.248505,0.233405,0.257997,0.024592,0.099058,0.20421,9.84375,female
0.03032,0.238131,0.228411,0.250841,0.02243,0.132195,0.207302,11.835938,female
0.038282,0.236158,0.226211,0.247947,0.021737,0.164982,0.204786,9.867188,female
0.033319,0.229969,0.220313,0.24094,0.020627,0.178283,0.204378,20.835938,female
0.031725,0.243035,0.227314,0.258756,0.031442,0.145053,0.202356,9.234375,female
0.029519,0.241946,0.225503,0.258389,0.032886,0.117851,0.198858,4.265625,female
0.031154,0.229053,0.221053,0.24,0.018947,0.160801,0.199454,9.65625,female
0.029424,0.237921,0.223764,0.24736,0.023596,0.141941,0.202037,11.226563,female
0.03764,0.24,0.231776,0.251589,0.019813,0.187893,0.181344,11.554688,female
0.036335,0.24,0.225794,0.256449,0.030654,0.190324,0.181767,5.976563,female
0.030407,0.237604,0.225491,0.254376,0.028885,0.135079,0.197221,10.804688,female
0.031545,0.232776,0.219821,0.246567,0.026746,0.138984,0.21299,2.953125,female
0.033577,0.231368,0.222526,0.246105,0.023579,0.174234,0.201065,8.414063,female
0.028671,0.224702,0.216364,0.241379,0.025016,0.129147,0.201314,9.304688,female
0.030993,0.235463,0.216874,0.256376,0.039502,0.12217,0.20526,9.585938,female
0.029307,0.233775,0.224303,0.241732,0.017429,0.132843,0.201158,11.71875,female
0.028436,0.23642,0.223709,0.25131,0.027601,0.124454,0.194365,9.492188,female
0.034413,0.240764,0.223822,0.252357,0.028535,0.1666,0.179095,8.742188,female
0.03921,0.212297,0.197789,0.228256,0.030466,0.258286,0.147317,11.414063,female
0.040986,0.219551,0.196822,0.252919,0.056097,0.255865,0.167975,5.929688,female
0.038113,0.214588,0.190118,0.239059,0.048941,0.205702,0.1519,8.671875,female
0.043928,0.210194,0.192742,0.228809,0.036066,0.310318,0.153509,6.585938,female
0.039536,0.215072,0.192528,0.240322,0.047794,0.266461,0.156422,8.296875,female
0.037842,0.212121,0.194705,0.233557,0.038852,0.273495,0.17465,5.554688,female
0.037362,0.207892,0.189337,0.236988,0.047651,0.210176,0.174137,7.5,female
0.035735,0.20475,0.189875,0.224875,0.035,0.248815,0.172639,4.429688,female
0.037549,0.217727,0.2,0.241818,0.041818,0.233206,0.177727,4.617188,female
0.042894,0.221156,0.194186,0.245184,0.050998,0.296963,0.166364,4.921875,female
0.039317,0.204247,0.191301,0.217192,0.02589,0.295163,0.165369,9.890625,female
0.034411,0.208058,0.184759,0.231358,0.046599,0.210376,0.172656,4.734375,female
0.040099,0.197469,0.189259,0.240679,0.05142,0.249323,0.170579,4.125,female
0.044542,0.207963,0.18781,0.247841,0.060031,0.311898,0.158242,8.765625,female
0.042228,0.228924,0.20063,0.239213,0.038583,0.283991,0.158021,9.890625,female
0.036996,0.219713,0.203636,0.235789,0.032153,0.238273,0.175117,6.1875,female
0.039141,0.2138,0.198109,0.231944,0.033835,0.254008,0.161833,3.75,female
0.037258,0.221329,0.197956,0.244702,0.046746,0.231703,0.151086,5.578125,female
0.036106,0.2,0.188706,0.218353,0.029647,0.251416,0.168405,5.203125,female
0.041219,0.214231,0.195,0.25,0.055,0.265896,0.152077,9.046875,female
0.033954,0.211269,0.190572,0.236653,0.046081,0.200869,0.15454,7.078125,female
0.040258,0.216034,0.200345,0.232931,0.032586,0.290706,0.162562,14.625,female
0.04199,0.20987,0.191169,0.234286,0.043117,0.303689,0.162562,6.820313,female
0.043454,0.213612,0.188229,0.237043,0.048815,0.296413,0.163228,8.132813,female
0.041785,0.22,0.198462,0.241154,0.042692,0.296586,0.158967,6.351563,female
0.043073,0.215986,0.18911,0.23993,0.05082,0.313876,0.160033,10.148438,female
0.038979,0.209896,0.194133,0.226904,0.03277,0.268131,0.166117,8.835938,female
0.038845,0.203846,0.187308,0.231154,0.043846,0.273318,0.160681,8.859375,female
0.03654,0.201695,0.185424,0.222712,0.037288,0.264336,0.169417,9.304688,female
0.042386,0.212616,0.191271,0.236891,0.04562,0.313562,0.128409,8.296875,female
0.039871,0.20061,0.188232,0.239878,0.051646,0.24216,0.170176,7.101563,female
0.037008,0.210097,0.189241,0.225545,0.036303,0.263506,0.174494,5.953125,female
0.039215,0.201004,0.182806,0.22003,0.037223,0.299925,0.167198,9.257813,female
0.043329,0.212018,0.192473,0.24261,0.050137,0.308087,0.151118,7.59375,female
0.042744,0.220825,0.193763,0.242835,0.049072,0.30322,0.174942,11.179688,female
0.042353,0.215692,0.190528,0.23806,0.047532,0.301116,0.14243,17.296875,female
0.058021,0.226703,0.19851,0.254897,0.056386,0.391982,0.170924,5.484375,female
0.039537,0.205664,0.183363,0.230938,0.047575,0.235183,0.161002,8.695313,female
0.046677,0.211154,0.195769,0.243077,0.047308,0.344585,0.157491,5.71875,female
0.041535,0.219947,0.199684,0.238737,0.039053,0.286841,0.171381,7.523438,female
0.045566,0.215224,0.19694,0.235597,0.038657,0.30995,0.156229,5.273438,female
0.038614,0.204235,0.186941,0.224412,0.037471,0.279458,0.144865,5.390625,female
0.039313,0.210781,0.190239,0.242488,0.052249,0.240463,0.163817,10.6875,female
0.037092,0.235671,0.221082,0.251944,0.030862,0.211029,0.188364,5.132813,female
0.041286,0.224668,0.203203,0.245656,0.042453,0.259958,0.192886,4.476563,female
0.039591,0.221348,0.197377,0.256029,0.058652,0.225758,0.140487,5.34375,female
0.041038,0.220068,0.196096,0.244521,0.048425,0.269062,0.154901,11.789063,female
0.06125,0.212465,0.187324,0.227254,0.03993,0.48907,0.158807,8.132813,female
0.034759,0.19759,0.189398,0.22747,0.038072,0.200364,0.177252,1.382813,female
0.042586,0.210479,0.187466,0.243562,0.056096,0.272685,0.15774,7.21875,female
0.039912,0.223716,0.201959,0.245,0.043041,0.247203,0.17204,5.226563,female
0.030978,0.234063,0.214922,0.249375,0.034453,0.143724,0.193043,3.984375,female
0.039592,0.20382,0.189694,0.229045,0.039351,0.280423,0.15722,8.15625,female
0.039582,0.203895,0.190872,0.233198,0.042326,0.292408,0.146622,17.320313,female
0.033011,0.236,0.2135,0.2445,0.031,0.185503,0.170736,8.601563,female
0.039241,0.228074,0.196919,0.244451,0.047532,0.220985,0.150455,9.117188,female
0.03698,0.226383,0.203928,0.24563,0.041702,0.219878,0.174568,18.820313,female
0.042033,0.217922,0.207938,0.235721,0.027783,0.237666,0.161337,8.929688,female
0.037559,0.221434,0.206375,0.252669,0.046295,0.182618,0.190998,5.835938,female
0.037871,0.2288,0.203733,0.256,0.052267,0.193386,0.17557,9.585938,female
0.065155,0.199926,0.166347,0.24203,0.075683,0.539136,0.155756,4,female
0.073989,0.190638,0.131436,0.228617,0.097181,0.610966,0.112939,1.0625,female
0.076496,0.171785,0.070121,0.210849,0.140728,0.654823,0.172746,5.71875,female
0.065417,0.20323,0.158957,0.219479,0.060521,0.532136,0.171227,5.15625,female
0.064732,0.192375,0.164353,0.227514,0.063161,0.542349,0.183937,2.09375,female
0.065044,0.194462,0.159067,0.224801,0.065734,0.585049,0.166442,4.5625,female
0.051523,0.196926,0.17866,0.208686,0.030027,0.431956,0.175446,4.914063,female
0.066281,0.188941,0.161653,0.218602,0.056949,0.584856,0.177782,5.1875,female
0.061507,0.17844,0.151423,0.199119,0.047695,0.509291,0.171573,1.0625,female
0.065184,0.190067,0.143296,0.226794,0.083498,0.543523,0.169398,0.59375,female
0.070065,0.191755,0.146702,0.216888,0.070186,0.52896,0.162058,0.453125,female
0.062909,0.167695,0.146479,0.203394,0.056915,0.526608,0.155794,6.507813,female
0.063942,0.161855,0.134158,0.197125,0.062968,0.571465,0.163509,2.0625,female
0.068732,0.164831,0.125624,0.205998,0.080373,0.65437,0.145143,0.359375,female
0.067953,0.169359,0.128111,0.205997,0.077886,0.628005,0.158043,0.210938,female
0.067691,0.178294,0.155268,0.215849,0.06058,0.500622,0.161211,1.039063,female
0.061024,0.189946,0.158261,0.219297,0.061036,0.48829,0.128825,0.59375,female
0.033067,0.187918,0.170152,0.204182,0.03403,0.201982,0.171545,3.75,female
0.036712,0.204133,0.181391,0.235062,0.053671,0.208745,0.168331,5.015625,female
0.03638,0.185066,0.169057,0.212441,0.043385,0.214059,0.160906,6.328125,female
0.036371,0.190225,0.164683,0.226249,0.061566,0.193631,0.166203,0.679688,female
0.038197,0.227956,0.193103,0.247973,0.05487,0.172811,0.185145,4.976563,female
0.03447,0.1826,0.164302,0.206045,0.041743,0.217081,0.156298,4.835938,female
0.035096,0.203186,0.182219,0.224343,0.042124,0.184104,0.159738,6,female
0.040113,0.213518,0.177123,0.233414,0.056291,0.201543,0.160003,4.375,female
0.03097,0.198732,0.178024,0.217178,0.039155,0.155702,0.169428,3.351563,female
0.037146,0.175718,0.160528,0.196657,0.036129,0.229825,0.156479,5.945313,female
0.066112,0.168261,0.150128,0.210735,0.060607,0.560075,0.147448,0.507813,female
0.058004,0.163411,0.143135,0.183287,0.040152,0.486617,0.161225,2.1875,female
0.07093,0.171257,0.127097,0.199547,0.072449,0.647675,0.148569,0.703125,female
0.064962,0.189335,0.145311,0.226894,0.081583,0.559499,0.158309,0.234375,female
0.100841,0.207243,0.00925,0.219873,0.210623,0.341454,0.169323,0.65625,female
0.100239,0.202387,0.009745,0.215438,0.205693,0.360357,0.162348,0,female
0.092796,0.150634,0.036282,0.216193,0.179911,0.591102,0.153273,0,female
0.099999,0.159258,0.00541,0.212921,0.207512,0.405432,0.15238,0,female
0.099657,0.198358,0.010187,0.215821,0.205634,0.38427,0.15651,0.820313,female
0.060092,0.171061,0.147473,0.211756,0.064283,0.554661,0.143234,1.391602,female
0.062208,0.169821,0.143251,0.227976,0.084725,0.580159,0.144872,3.291016,female
0.062069,0.168807,0.141284,0.223486,0.082202,0.595389,0.139502,1.235352,female
0.055881,0.17122,0.145636,0.197879,0.052243,0.562477,0.115925,1.166992,female
0.053924,0.172335,0.15409,0.201961,0.047871,0.525875,0.150452,3.793945,female
0.061599,0.173228,0.142669,0.231953,0.089283,0.557228,0.135355,3.408203,female
0.05399,0.181475,0.155764,0.206622,0.050858,0.526384,0.151875,3.217773,female
0.057881,0.184927,0.152863,0.213076,0.060213,0.589737,0.149658,3.881836,female
0.057376,0.159473,0.144891,0.198603,0.053711,0.492689,0.14149,1.357422,female
0.065184,0.15852,0.140672,0.230679,0.090007,0.584647,0.135855,3.491211,female
0.064062,0.160397,0.140781,0.229485,0.088704,0.56315,0.13303,3.808594,female
0.058784,0.163682,0.145572,0.205299,0.059726,0.540683,0.150336,3.740234,female
0.050922,0.163169,0.146888,0.189112,0.042224,0.450486,0.144369,3.432617,female
0.056531,0.183861,0.150194,0.213601,0.063407,0.51161,0.13971,3.31543,female
0.057037,0.179083,0.147706,0.206789,0.059083,0.534609,0.145856,3.071289,female
0.054396,0.175094,0.155013,0.203995,0.048981,0.52608,0.155392,3.242188,female
0.059224,0.161059,0.142527,0.208736,0.066209,0.512841,0.135526,1.357422,female
0.058349,0.175952,0.147896,0.219987,0.07209,0.535613,0.137542,1.259766,female
0.060432,0.170222,0.141977,0.202609,0.060632,0.541465,0.143245,1.313477,female
0.055955,0.168711,0.1504,0.195733,0.045333,0.506877,0.166015,1.367188,female
0.063122,0.158661,0.139219,0.221674,0.082455,0.480629,0.139934,3.857422,female
0.062269,0.161911,0.140776,0.21892,0.078144,0.526631,0.134113,3.696289,female
0.06781,0.163096,0.137244,0.246925,0.109681,0.551025,0.136662,3.955078,female
0.067669,0.162105,0.13799,0.246507,0.108517,0.53798,0.13769,3.881836,female
0.060788,0.16963,0.145926,0.225556,0.07963,0.517921,0.127715,1.274414,female
0.061373,0.169343,0.149899,0.23404,0.084141,0.492837,0.150189,3.71582,female
0.057774,0.170242,0.149565,0.213333,0.063768,0.493408,0.149622,1.445313,female
0.057076,0.17378,0.155764,0.209812,0.054048,0.517282,0.156894,3.525391,female
0.054534,0.1696,0.150578,0.200711,0.050133,0.495744,0.138407,1.333008,female
0.065661,0.160159,0.138235,0.219615,0.08138,0.545128,0.135003,1.337891,female
0.060806,0.167031,0.142237,0.205246,0.063009,0.528634,0.144304,1.386719,female
0.051639,0.173928,0.155286,0.194993,0.039707,0.486271,0.157396,2.939453,female
0.056043,0.16838,0.14647,0.199261,0.052791,0.547038,0.136772,3.461914,female
0.058325,0.174411,0.145252,0.200129,0.054877,0.535,0.141369,3.730469,female
0.05655,0.166285,0.144288,0.196485,0.052197,0.557516,0.147864,1.235352,female
0.059258,0.174509,0.146827,0.207989,0.061162,0.60726,0.144968,3.505859,female
0.059809,0.167401,0.143965,0.211454,0.067489,0.559059,0.124913,1.137695,female
0.060748,0.172141,0.142251,0.222559,0.080309,0.540434,0.128417,1.264648,female
0.055364,0.173569,0.148583,0.205995,0.057411,0.528627,0.151862,3.662109,female
0.052698,0.166966,0.153113,0.194301,0.041187,0.493212,0.15366,3.837891,female
0.053766,0.174957,0.152979,0.201434,0.048455,0.517361,0.132835,3.798828,female
0.061118,0.167037,0.143519,0.215185,0.071667,0.568876,0.151881,1.430664,female
0.064797,0.168178,0.140357,0.236662,0.096306,0.586907,0.127532,3.959961,female
0.063846,0.167576,0.140354,0.222904,0.082551,0.605475,0.152389,1.352539,female
0.051597,0.174774,0.15467,0.202484,0.047814,0.500975,0.148144,3.886719,female
0.059903,0.175818,0.144957,0.208176,0.06322,0.535247,0.142308,3.920898,female
0.063667,0.172077,0.140281,0.211169,0.070888,0.564338,0.126736,3.813477,female
0.056127,0.173961,0.14831,0.201961,0.053652,0.523621,0.151033,1.196289,female
0.058607,0.169801,0.145852,0.209235,0.063383,0.527951,0.141753,3.994141,female
0.065616,0.16498,0.14,0.232277,0.092277,0.601456,0.138362,3.300781,female
0.063109,0.165428,0.141823,0.224729,0.082906,0.568803,0.14629,3.803711,female
0.057842,0.173537,0.147896,0.19639,0.048494,0.547512,0.156659,3.432617,female
0.042641,0.193546,0.185737,0.20247,0.016733,0.28989,0.190996,0.59082,female
0.041791,0.204032,0.194624,0.21379,0.019166,0.265764,0.19839,0.620117,female
0.046889,0.212767,0.204628,0.227744,0.023116,0.291601,0.201443,0.825195,female
0.049631,0.222348,0.212794,0.234494,0.0217,0.309724,0.216426,0.644531,female
0.039683,0.199589,0.18865,0.213598,0.024949,0.264958,0.18768,3.457031,female
0.04005,0.207027,0.193333,0.221261,0.027928,0.257366,0.186564,3.691406,female
0.042217,0.206532,0.197627,0.220061,0.022434,0.280313,0.189193,3.676758,female
0.049946,0.225874,0.210202,0.243647,0.033445,0.290151,0.220863,3.779297,female
0.041656,0.197947,0.192086,0.206644,0.014558,0.266519,0.195991,0.581055,female
0.039391,0.196268,0.188575,0.20915,0.020575,0.257367,0.19651,0.585938,female
0.043256,0.215012,0.204654,0.229881,0.025227,0.25957,0.216266,0.644531,female
0.0431,0.210295,0.199519,0.230499,0.03098,0.265931,0.203147,0.629883,female
0.041037,0.197438,0.190148,0.211823,0.021675,0.270735,0.189247,1.035156,female
0.040072,0.210313,0.197269,0.220855,0.023586,0.242797,0.203806,1.416016,female
0.042387,0.202753,0.19218,0.220146,0.027966,0.293609,0.185862,1.28418,female
0.045799,0.224264,0.204146,0.242403,0.038257,0.256959,0.223417,0.610352,female
0.039844,0.18473,0.180083,0.195574,0.015491,0.283567,0.185932,0.585938,female
0.04079,0.20487,0.190435,0.214957,0.024522,0.284921,0.188497,0.654297,female
0.046847,0.218266,0.207679,0.232926,0.025247,0.269408,0.217257,0.581055,female
0.047339,0.218029,0.205764,0.232715,0.026951,0.28619,0.209672,0.678711,female
0.04288,0.180882,0.167769,0.191102,0.023333,0.336562,0.170643,0.571289,female
0.04197,0.197156,0.189689,0.2048,0.015111,0.274805,0.193415,0.595703,female
0.042296,0.210754,0.197677,0.228862,0.031186,0.264527,0.20613,0.854492,female
0.045684,0.216098,0.20748,0.230081,0.022602,0.276297,0.216739,0.634766,female
0.039218,0.197374,0.187905,0.204987,0.017082,0.257017,0.186967,0.615234,female
0.036387,0.211982,0.194361,0.228194,0.033833,0.204422,0.203335,0.600586,female
0.042991,0.216215,0.208037,0.226192,0.018154,0.248627,0.214654,0.625,female
0.041509,0.237416,0.211439,0.257968,0.04653,0.205353,0.220893,0.615234,female
0.04051,0.20021,0.192489,0.210506,0.018017,0.268152,0.195465,0.732422,female
0.035035,0.208795,0.199337,0.220574,0.021236,0.212849,0.206317,0.634766,female
0.03777,0.21564,0.206848,0.227749,0.0209,0.204368,0.218888,0.629883,female
0.040651,0.210625,0.200625,0.228437,0.027813,0.247078,0.204827,0.683594,female
0.042808,0.193638,0.183762,0.204481,0.020719,0.289265,0.19101,0.585938,female
0.050099,0.209653,0.188861,0.226807,0.037946,0.324544,0.191724,0.820313,female
0.045035,0.202032,0.191065,0.216597,0.025532,0.284384,0.186734,0.59082,female
0.053696,0.229773,0.207595,0.248363,0.040769,0.302783,0.209385,0.756836,female
0.045666,0.203902,0.195707,0.215024,0.019317,0.280385,0.199437,0.620117,female
0.047778,0.204768,0.192861,0.21451,0.021649,0.311937,0.198408,0.644531,female
0.044349,0.202957,0.192696,0.216348,0.023652,0.293635,0.198551,0.625,female
0.052217,0.235455,0.216364,0.252703,0.03634,0.274871,0.237636,0.776367,female
0.045597,0.197941,0.189485,0.210048,0.020563,0.330338,0.189033,0.585938,female
0.045286,0.209043,0.195478,0.222609,0.02713,0.291616,0.206608,0.654297,female
0.044351,0.206934,0.197737,0.220219,0.022482,0.30155,0.198476,0.625,female
0.052327,0.229519,0.211339,0.25062,0.039281,0.309006,0.231135,0.893555,female
0.040748,0.199704,0.192935,0.216253,0.023318,0.252507,0.198488,0.795898,female
0.04265,0.213778,0.198156,0.228381,0.030224,0.261366,0.206274,0.668945,female
0.044828,0.195931,0.187246,0.207916,0.02067,0.29494,0.181239,0.776367,female
0.044451,0.216066,0.196721,0.231803,0.035082,0.265532,0.205063,0.678711,female
0.041586,0.193026,0.182552,0.205184,0.022632,0.288953,0.185632,0.600586,female
0.040593,0.202854,0.190111,0.219213,0.029102,0.282201,0.191391,0.605469,female
0.044658,0.201607,0.187121,0.216604,0.029483,0.316784,0.194414,0.634766,female
0.04582,0.216938,0.207085,0.237138,0.030053,0.263025,0.216284,0.683594,female
0.057422,0.166883,0.158504,0.190973,0.032469,0.478112,0.153258,0.791016,female
0.058516,0.166744,0.157231,0.193308,0.036077,0.479696,0.148969,0.825195,female
0.059957,0.167599,0.148107,0.184906,0.036799,0.497153,0.15656,0.581055,female
0.057697,0.172497,0.160376,0.191468,0.031092,0.48911,0.15067,3.461914,female
0.057878,0.167108,0.151414,0.185121,0.033707,0.474346,0.147799,3.520508,female
0.056031,0.164944,0.150769,0.178751,0.027982,0.444452,0.149344,3.354492,female
0.053996,0.16907,0.158718,0.184769,0.026051,0.449045,0.157794,3.481445,female
0.057168,0.166032,0.15655,0.183744,0.027195,0.482009,0.154721,3.681641,female
