@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R3-5,7,9-11,13-19,21'

@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute skew numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute mindom numeric
@attribute maxdom numeric
@attribute dfrange numeric
@attribute label {male,female}

@data
0.193506,0.151838,0.210552,3.343698,0.90992,0.543968,0.190981,0.167657,0.046921,0.277457,1.373591,0.210938,5.859375,5.648438,female
0.219032,0.193065,0.235968,2.280016,0.875859,0.353315,0.191183,0.171641,0.047384,0.27907,1.330529,0.023438,11.039063,11.015625,female
0.20928,0.188722,0.222849,3.406637,0.816958,0.179266,0.186256,0.169564,0.047714,0.275862,1.751838,0.023438,12.023438,12,female
0.216717,0.206465,0.225556,3.377777,0.819595,0.217323,0.22096,0.175808,0.047478,0.27907,2.030966,0.023438,8.859375,8.835938,female
0.212593,0.199031,0.223362,3.619352,0.818328,0.202901,0.214188,0.17197,0.047478,0.275862,1.408548,0.023438,6.632813,6.609375,female
0.213878,0.2,0.237959,2.510667,0.847358,0.236488,0.20449,0.168716,0.047478,0.27907,0.962402,0.023438,4.125,4.101563,female
0.226269,0.201573,0.244291,2.003935,0.854836,0.263873,0.238617,0.17464,0.048338,0.27907,1.532366,0.023438,9.234375,9.210938,female
0.206729,0.194393,0.21757,2.800742,0.81351,0.19062,0.207103,0.182353,0.047431,0.27907,0.996512,0.023438,6.1875,6.164063,female
0.208053,0.196927,0.239947,3.261675,0.845844,0.276416,0.206199,0.172802,0.047105,0.277457,1.503989,0.023438,6.023438,6,female
0.2016,0.185422,0.225244,3.394104,0.870122,0.345777,0.185837,0.163244,0.046967,0.275862,1.23989,0.023438,8.671875,8.648438,female
0.222564,0.202222,0.239316,2.088853,0.838515,0.198001,0.231738,0.168863,0.048632,0.27907,0.9525,0.023438,16.875,16.851563,female
0.225337,0.208034,0.233596,3.66937,0.846261,0.313176,0.227303,0.18422,0.04878,0.277457,0.966264,0.046875,6.210938,6.164063,female
0.203955,0.186017,0.223454,2.732155,0.89833,0.476308,0.199666,0.175833,0.048241,0.275862,1.077674,0.023438,6.023438,6,female
0.213639,0.194373,0.230336,1.915291,0.828664,0.165729,0.229908,0.191128,0.049434,0.27907,1.044497,0.023438,8.390625,8.367188,female
0.208652,0.194548,0.221096,2.552997,0.833279,0.230131,0.209067,0.162892,0.046967,0.27907,1.109531,0.023438,6.5625,6.539063,female
0.22735,0.202621,0.2449,1.842196,0.852084,0.252901,0.249687,0.166934,0.046967,0.272727,1.407207,0.023438,12.023438,12,female
0.21094,0.194027,0.245705,2.079657,0.861419,0.290901,0.194497,0.181059,0.048,0.269663,1.208534,0.023438,6.773438,6.75,female
0.2161,0.19325,0.242434,1.842233,0.881983,0.347758,0.197898,0.172961,0.048338,0.27907,1.192217,0.023438,9.9375,9.914063,female
0.207761,0.186866,0.223881,2.204024,0.844001,0.177502,0.183284,0.195909,0.034115,0.275862,0.861979,0.179688,6.84375,6.664063,female
0.181592,0.165825,0.194913,2.540699,0.833229,0.200235,0.183495,0.170543,0.017877,0.275862,0.649639,0.15625,6.75,6.59375,female
0.182326,0.167674,0.204302,2.710315,0.862419,0.295519,0.182326,0.14962,0.047572,0.27907,2.153809,0.023438,7.171875,7.148438,female
0.175845,0.166377,0.187118,3.152251,0.802921,0.184081,0.170435,0.149833,0.047059,0.27907,0.590625,0.023438,3.773438,3.75,female
0.189157,0.173034,0.202135,2.439632,0.836799,0.207273,0.197809,0.161035,0.048485,0.27907,1.202813,0.023438,12.023438,12,female
0.187688,0.1785,0.202563,3.07426,0.833469,0.241821,0.185938,0.165249,0.047384,0.271186,1.338995,0.023438,7.03125,7.007813,female
0.198533,0.179364,0.231736,1.649829,0.880806,0.262348,0.192029,0.159932,0.049383,0.27907,1.682031,0.023438,7.664063,7.640625,female
0.198272,0.173783,0.226596,1.40739,0.887741,0.249071,0.180274,0.158373,0.047809,0.27907,1.61494,0.023438,7.710938,7.6875,female
0.198333,0.173939,0.233687,1.815833,0.891778,0.263746,0.19798,0.171297,0.047952,0.27907,0.788651,0.023438,5.929688,5.90625,female
0.200549,0.184211,0.22714,2.740855,0.850541,0.164827,0.199268,0.168408,0.050262,0.27907,1.82848,0.023438,8.882813,8.859375,female
0.194231,0.181154,0.212692,2.31627,0.840807,0.229675,0.194615,0.172145,0.049485,0.277457,1.8125,0.023438,8.71875,8.695313,female
0.184364,0.169455,0.198909,2.388825,0.854837,0.25497,0.183636,0.148235,0.046921,0.275862,2.59158,0.023438,9.421875,9.398438,female
0.210169,0.188475,0.221695,2.088719,0.839563,0.192215,0.212881,0.184553,0.048193,0.277457,1.518359,0.023438,8.132813,8.109375,female
0.194902,0.181863,0.208971,3.031623,0.84811,0.254253,0.197647,0.169901,0.051064,0.27907,2.174665,0.023438,13.265625,13.242188,female
0.202681,0.190295,0.217319,2.773451,0.855106,0.295669,0.206059,0.177338,0.051836,0.27907,1.24661,0.023438,7.734375,7.710938,female
0.196429,0.1775,0.224643,1.549451,0.876909,0.250712,0.195357,0.160722,0.053274,0.274286,1.955776,0.1875,7.734375,7.546875,female
0.204181,0.180554,0.232393,1.412328,0.879064,0.256943,0.204887,0.183701,0.047572,0.277457,1.507653,0.023438,5.71875,5.695313,female
0.213398,0.19335,0.232767,2.150261,0.862659,0.201148,0.215097,0.171105,0.047431,0.27907,1.782442,0.023438,8.4375,8.414063,female
0.21608,0.193007,0.241024,2.439933,0.855922,0.230094,0.241024,0.178626,0.05,0.27907,1.389361,0.023438,8.882813,8.859375,female
0.210846,0.201658,0.219067,3.378067,0.78611,0.141848,0.212297,0.181434,0.048387,0.277457,1.616642,0.210938,8.507813,8.296875,female
0.202353,0.192549,0.223137,3.940195,0.845868,0.2139,0.198039,0.172213,0.047059,0.274286,1.299632,0.070313,7.710938,7.640625,female
0.19542,0.18246,0.231912,2.764458,0.870564,0.240827,0.186212,0.168331,0.046921,0.277457,1.474051,0.023438,8.039063,8.015625,female
0.212108,0.199458,0.226446,2.912365,0.835035,0.181913,0.212108,0.188752,0.047478,0.27907,1.069149,0.023438,6.820313,6.796875,female
0.212071,0.196497,0.239574,2.18505,0.880388,0.322046,0.208757,0.178206,0.049638,0.27907,1.909493,0.023438,8.460938,8.4375,female
0.217083,0.197083,0.245,1.63547,0.847687,0.160275,0.2125,0.180572,0.046967,0.277457,0.907752,0.023438,9.070313,9.046875,female
0.207021,0.188777,0.228245,1.776224,0.838048,0.1471,0.207394,0.184892,0.051173,0.27907,1.591518,0.210938,8.109375,7.898438,female
0.208315,0.193917,0.227002,2.67756,0.84866,0.180822,0.207702,0.169831,0.049587,0.268156,1.501399,0.023438,9.75,9.726563,female
0.212165,0.19232,0.230567,1.892291,0.843057,0.156143,0.215052,0.175689,0.047431,0.277457,1.574609,0.023438,8.484375,8.460938,female
0.201869,0.177944,0.239626,2.247859,0.898687,0.358451,0.177944,0.169617,0.047291,0.274286,1.265126,0.023438,8.554688,8.53125,female
0.231215,0.206618,0.257452,1.290426,0.858277,0.159414,0.207848,0.178588,0.049383,0.27907,1.22168,0.023438,6.140625,6.117188,female
0.205211,0.182368,0.225474,1.598102,0.863682,0.205262,0.204105,0.168101,0.05694,0.268156,1.411237,0.023438,8.929688,8.90625,female
0.196923,0.176154,0.209615,2.976112,0.850313,0.263144,0.204231,0.179228,0.047525,0.27907,1.613208,0.023438,8.53125,8.507813,female
0.203413,0.185144,0.224492,1.940046,0.852778,0.194331,0.222384,0.167379,0.049638,0.277457,1.59747,0.1875,9.023438,8.835938,female
0.195728,0.172961,0.218835,1.730322,0.883878,0.275524,0.173981,0.156238,0.047105,0.27907,1.265625,0.140625,7.429688,7.289063,female
0.196739,0.181295,0.214532,2.567027,0.85697,0.267429,0.195731,0.159928,0.047291,0.27907,1.735609,0.023438,9.820313,9.796875,female
0.218936,0.18766,0.242021,2.121669,0.856401,0.182983,0.18617,0.164939,0.047244,0.27907,1.803786,0.1875,6.75,6.5625,female
0.203503,0.185569,0.213752,2.940513,0.835164,0.226197,0.204235,0.181628,0.046967,0.275862,1.115625,0.023438,10.523438,10.5,female
0.199548,0.182685,0.207629,3.463031,0.822643,0.203716,0.203061,0.187249,0.048,0.27907,1.346551,0.023438,11.484375,11.460938,female
0.209317,0.191743,0.229233,2.478713,0.863735,0.179466,0.206974,0.179614,0.047198,0.27907,1.036659,0.023438,10.101563,10.078125,female
0.199491,0.178117,0.218372,2.31187,0.86716,0.296458,0.198066,0.174648,0.047714,0.269663,1.509698,0.023438,8.835938,8.8125,female
0.198684,0.182661,0.218712,2.459397,0.839523,0.226977,0.185064,0.173636,0.047013,0.271186,1.614746,0.210938,15.234375,15.023438,female
0.19309,0.176086,0.21274,2.029251,0.860085,0.268168,0.18969,0.172574,0.048193,0.277457,2.183667,0.023438,10.078125,10.054688,female
0.208961,0.190445,0.221053,2.559215,0.837678,0.173054,0.218408,0.180056,0.050847,0.27907,1.522553,0.023438,8.367188,8.34375,female
0.197304,0.189069,0.21652,3.975789,0.846018,0.235026,0.190784,0.178849,0.047952,0.277457,1.687897,0.023438,8.296875,8.273438,female
0.198137,0.182924,0.222406,2.118533,0.876207,0.316222,0.192342,0.175394,0.047952,0.277457,0.854078,0.023438,8.039063,8.015625,female
0.206024,0.181612,0.221929,2.390141,0.844845,0.224545,0.221559,0.163142,0.050473,0.274286,1.792969,0.023438,10.5,10.476563,female
0.200833,0.182083,0.224583,1.873618,0.864797,0.250955,0.19,0.176234,0.04908,0.268156,1.317555,0.023438,21.5625,21.539063,female
0.207763,0.189538,0.220686,2.645014,0.850812,0.238414,0.21903,0.169247,0.049741,0.277457,1.209559,0.023438,7.734375,7.710938,female
0.205463,0.195417,0.21713,3.400917,0.807062,0.165311,0.199306,0.184285,0.048682,0.272727,1.573545,0.023438,8.484375,8.460938,female
0.195417,0.184479,0.211458,3.017291,0.833262,0.216314,0.184479,0.161265,0.047572,0.27907,2.121757,0.023438,16.664063,16.640625,female
0.195245,0.179461,0.220637,2.138967,0.874338,0.322518,0.189069,0.175134,0.053512,0.268156,1.092276,0.1875,5.460938,5.273438,female
0.205761,0.170475,0.231424,1.983339,0.86198,0.231379,0.172766,0.15527,0.047525,0.27907,1.849029,0.023438,9.539063,9.515625,female
0.227258,0.203601,0.247812,1.710735,0.856251,0.221538,0.240443,0.164597,0.047478,0.27907,1.191256,0.023438,6.773438,6.75,female
0.221329,0.202726,0.243271,2.197094,0.829755,0.153883,0.202249,0.180435,0.047666,0.27907,0.910714,0.023438,4.054688,4.03125,female
0.201455,0.182545,0.219273,2.017665,0.859388,0.227755,0.201455,0.157112,0.047013,0.277457,1.680226,0.023438,7.6875,7.664063,female
0.188932,0.170583,0.204223,2.050852,0.864468,0.252454,0.19165,0.159391,0.051227,0.277457,0.956779,0.023438,7.054688,7.03125,female
0.196589,0.18743,0.208364,3.408013,0.807993,0.171635,0.192991,0.173714,0.047291,0.27907,1.123535,0.023438,7.335938,7.3125,female
0.216587,0.190686,0.243828,1.672372,0.878655,0.288969,0.246954,0.179249,0.048436,0.277457,1.443004,0.023438,6.679688,6.65625,female
0.209756,0.194146,0.224065,3.027534,0.850976,0.272272,0.204878,0.164703,0.04918,0.27907,1.411999,0.023438,7.171875,7.148438,female
0.22026,0.18026,0.260779,1.886142,0.867115,0.20203,0.267013,0.180807,0.047105,0.275862,1.065848,0.1875,7.804688,7.617188,female
0.195505,0.180657,0.210354,2.679603,0.850399,0.233566,0.190909,0.168599,0.051447,0.277457,1.948386,0.023438,7.734375,7.710938,female
0.206509,0.182257,0.226352,1.902893,0.891474,0.365939,0.223045,0.157148,0.047666,0.275862,1.318638,0.023438,7.21875,7.195313,female
0.220564,0.208491,0.240066,2.381403,0.823225,0.134024,0.209884,0.173974,0.047337,0.27907,2.041726,0.023438,9.585938,9.5625,female
0.234975,0.2134,0.258894,1.512973,0.839205,0.136638,0.258894,0.207059,0.052061,0.277457,0.914621,0.023438,5.507813,5.484375,female
0.244814,0.20715,0.261168,2.007895,0.839756,0.202336,0.257204,0.180119,0.047856,0.275862,1.614462,0.210938,10.101563,9.890625,female
0.226448,0.205537,0.239709,2.014423,0.82242,0.142726,0.238689,0.17926,0.04898,0.277457,0.885268,0.210938,3.9375,3.726563,female
0.2435,0.2225,0.2635,2.197107,0.824949,0.137573,0.243,0.192985,0.048241,0.275862,1.391681,0.023438,10.898438,10.875,female
0.220678,0.210593,0.236695,3.449305,0.796497,0.121375,0.219492,0.203196,0.050104,0.266667,0.66875,0.210938,4.125,3.914063,female
0.245189,0.226523,0.257802,1.89507,0.812153,0.120415,0.247207,0.180209,0.052231,0.27907,0.895198,0.023438,5.320313,5.296875,female
0.20912,0.19605,0.242298,2.805092,0.835778,0.20287,0.198564,0.191297,0.056272,0.27907,1.974451,0.023438,10.242188,10.21875,female
0.231182,0.199198,0.254749,2.469154,0.83068,0.135919,0.197515,0.17986,0.047431,0.27907,0.939453,0.023438,4.757813,4.734375,female
0.220391,0.199609,0.253203,2.400835,0.849982,0.211956,0.207813,0.178341,0.055491,0.27907,1.475946,0.210938,5.273438,5.0625,female
0.260541,0.239459,0.268649,2.845611,0.787714,0.136345,0.265946,0.177523,0.04883,0.275862,1.529642,0.023438,17.34375,17.320313,female
0.236,0.226,0.2485,2.673033,0.79587,0.12767,0.2295,0.196528,0.048632,0.275862,1.497533,0.023438,8.929688,8.90625,female
0.237916,0.217715,0.251944,2.121185,0.818791,0.14505,0.242405,0.185543,0.050473,0.277457,1.169807,0.023438,5.460938,5.4375,female
0.222936,0.205043,0.232608,3.345215,0.806673,0.148746,0.225354,0.182577,0.047666,0.27907,2.122044,0.210938,20.414063,20.203125,female
0.240563,0.217394,0.252887,2.40951,0.803007,0.101085,0.245493,0.165032,0.047384,0.275862,0.926339,0.210938,5.625,5.414063,female
0.231418,0.218358,0.251269,2.119517,0.817465,0.156546,0.227239,0.19439,0.047105,0.272727,2.417318,0.023438,10.171875,10.148438,female
0.236078,0.223725,0.246373,3.550404,0.780759,0.108003,0.236078,0.202621,0.052288,0.27907,0.752268,0.023438,2.039063,2.015625,female
0.237711,0.22035,0.255517,1.745699,0.826122,0.129338,0.22035,0.178994,0.047431,0.27907,2.515443,0.023438,10.710938,10.6875,female
0.232098,0.225255,0.248635,3.064446,0.787623,0.125335,0.226965,0.186178,0.050104,0.275862,1.746094,0.023438,9.257813,9.234375,female
0.242274,0.225179,0.252295,3.118138,0.794103,0.094676,0.241684,0.213065,0.05101,0.27907,0.71875,0.023438,11.882813,11.859375,female
0.23717,0.220574,0.246807,3.576554,0.780842,0.082656,0.247342,0.209922,0.053631,0.272727,1.53639,0.257813,9.46875,9.210938,female
0.2275,0.216691,0.241397,2.693908,0.807586,0.131282,0.219265,0.175877,0.04908,0.27907,2.22903,0.234375,11.882813,11.648438,female
0.216926,0.203368,0.229895,2.469562,0.792357,0.104484,0.221053,0.181966,0.047105,0.269663,1.217371,0.023438,6.445313,6.421875,female
0.249516,0.2275,0.261371,2.635156,0.811424,0.169333,0.259677,0.185413,0.04893,0.27907,1.487946,0.234375,9.445313,9.210938,female
0.244214,0.217133,0.263558,2.111834,0.828343,0.123204,0.264525,0.191185,0.049741,0.27907,1.466751,0.023438,8.789063,8.765625,female
0.228261,0.211014,0.245507,2.010016,0.817695,0.125622,0.211014,0.199166,0.047059,0.27907,1.420759,0.023438,11.390625,11.367188,female
0.233147,0.211952,0.258805,1.575186,0.832221,0.148584,0.262151,0.185326,0.048338,0.27907,1.306985,0.234375,8.554688,8.320313,female
0.230338,0.213311,0.248311,1.815622,0.82981,0.152394,0.233649,0.17408,0.047244,0.27907,1.562334,0.023438,10.078125,10.054688,female
0.225587,0.200081,0.244291,1.572632,0.834166,0.141048,0.242591,0.171238,0.047572,0.272727,2.957682,0.023438,11.179688,11.15625,female
0.233493,0.217192,0.25411,1.957002,0.828108,0.143443,0.217192,0.191201,0.049948,0.269663,1.560268,0.023438,10.21875,10.195313,female
0.235638,0.213745,0.252922,2.103972,0.819037,0.145227,0.252346,0.188827,0.049741,0.27907,1.052679,0.023438,9.820313,9.796875,female
0.243616,0.220942,0.261017,1.918328,0.814822,0.118336,0.261544,0.187539,0.047619,0.277457,1.326923,0.023438,9.773438,9.75,female
0.237222,0.215833,0.254722,1.875854,0.825439,0.145937,0.238681,0.190948,0.049332,0.27907,1.935417,0.023438,9.632813,9.609375,female
0.242373,0.226736,0.257033,1.732939,0.801144,0.082204,0.22918,0.197426,0.047013,0.27907,1.929306,0.023438,10.125,10.101563,female
0.242961,0.224882,0.258835,1.90275,0.82812,0.146069,0.255307,0.185507,0.048583,0.277457,1.916424,0.023438,9.867188,9.84375,female
0.241719,0.216562,0.266875,1.451345,0.824711,0.101794,0.28,0.193873,0.047105,0.277457,1.66723,0.023438,10.453125,10.429688,female
0.212681,0.205532,0.228766,3.845906,0.787618,0.178074,0.213277,0.168258,0.046967,0.275862,1.236673,0.023438,8.507813,8.484375,female
0.231884,0.209855,0.252754,1.797493,0.819998,0.139148,0.213913,0.188944,0.050794,0.277457,1.937711,0.023438,10.078125,10.054688,female
0.245181,0.216166,0.257755,2.293486,0.817122,0.126503,0.259206,0.183131,0.050847,0.27907,1.790179,0.023438,10.265625,10.242188,female
0.243339,0.21401,0.263502,1.693354,0.831598,0.130053,0.253421,0.176765,0.046921,0.27907,2.002604,0.023438,12.328125,12.304688,female
0.238261,0.22087,0.256232,2.134617,0.809344,0.143086,0.244058,0.182595,0.048682,0.277457,0.908036,0.164063,5.039063,4.875,female
0.23679,0.224691,0.253498,2.058046,0.806261,0.161215,0.247737,0.213721,0.065217,0.277457,1.111391,0.023438,4.171875,4.148438,female
0.249091,0.227273,0.264848,1.789543,0.811523,0.130982,0.250909,0.198252,0.05467,0.277457,1.068892,0.023438,8.71875,8.695313,female
0.241508,0.22847,0.255166,2.352698,0.77383,0.080237,0.230333,0.205659,0.05436,0.277457,1.242969,0.210938,9.257813,9.046875,female
0.241928,0.220241,0.253494,3.055783,0.802884,0.118872,0.241928,0.186651,0.047666,0.27907,1.571875,0.023438,9.726563,9.703125,female
0.235789,0.218695,0.246989,2.164549,0.812226,0.120789,0.245221,0.188998,0.046921,0.277457,0.900965,0.023438,3.820313,3.796875,female
0.2125,0.1975,0.231,4.443849,0.806468,0.174356,0.1975,0.194279,0.048485,0.277457,0.725977,0.023438,3.984375,3.960938,female
0.240829,0.227772,0.254853,2.077202,0.79889,0.098976,0.244214,0.181064,0.047291,0.27907,2.388445,0.023438,13.359375,13.335938,female
0.229379,0.218832,0.242034,2.472002,0.803346,0.141896,0.228851,0.190519,0.048632,0.277457,2.204359,0.234375,10.054688,9.820313,female
0.225662,0.213516,0.25379,2.208944,0.813837,0.153201,0.212877,0.181033,0.048193,0.27907,1.355469,0.023438,9.84375,9.820313,female
0.234818,0.213818,0.255182,1.673603,0.833773,0.170659,0.238,0.181758,0.048534,0.27907,1.025046,0.023438,4.335938,4.3125,female
0.226736,0.205236,0.245794,1.890424,0.836784,0.171228,0.20377,0.200331,0.050686,0.27907,1.725109,0.023438,10.640625,10.617188,female
0.236563,0.223198,0.251933,2.141051,0.803982,0.124648,0.232554,0.185272,0.04878,0.27907,1.992188,0.023438,10.242188,10.21875,female
0.235026,0.218584,0.252435,2.185793,0.824174,0.154243,0.252435,0.191887,0.048144,0.274286,0.898615,0.023438,4.617188,4.59375,female
0.23743,0.220642,0.259615,1.418872,0.817458,0.111249,0.227837,0.200702,0.051282,0.27907,1.575138,0.023438,8.929688,8.90625,female
0.23649,0.223693,0.256965,2.222322,0.815118,0.147646,0.230859,0.171829,0.049281,0.27907,1.811133,0.023438,9.867188,9.84375,female
0.235068,0.218041,0.256824,1.728214,0.841597,0.1589,0.221824,0.189993,0.047198,0.277457,1.816692,0.023438,9.984375,9.960938,female
0.237821,0.215833,0.25891,1.758393,0.82622,0.108669,0.28,0.174057,0.047761,0.277457,2.51416,0.234375,10.125,9.890625,female
0.234461,0.21913,0.253849,2.260314,0.815238,0.13349,0.217327,0.18123,0.047013,0.27907,1.618786,0.023438,9.632813,9.609375,female
0.22306,0.205821,0.249701,1.638822,0.839121,0.181604,0.222015,0.212826,0.05042,0.27907,0.795455,0.023438,4.078125,4.054688,female
0.217247,0.198831,0.245213,1.930363,0.867582,0.198023,0.220658,0.16837,0.04888,0.27907,1.587689,0.023438,10.6875,10.664063,female
0.233457,0.200691,0.253191,2.242238,0.861417,0.208598,0.250957,0.166535,0.049434,0.277457,0.893555,0.023438,3.609375,3.585938,female
0.210634,0.186526,0.226284,2.101895,0.87668,0.26388,0.216979,0.156075,0.047572,0.274286,1.262207,0.023438,9.304688,9.28125,female
0.231071,0.201071,0.241429,2.830447,0.860385,0.192558,0.238214,0.157591,0.048583,0.27907,1.995888,0.023438,9.257813,9.234375,female
0.21414,0.181774,0.257419,1.196867,0.889038,0.2123,0.27172,0.159303,0.051064,0.271186,1.344727,0.023438,6.539063,6.515625,female
0.195472,0.17522,0.221887,2.044209,0.869829,0.243309,0.17522,0.160439,0.051282,0.277457,0.567595,0.023438,3.890625,3.867188,female
0.196122,0.179103,0.207467,3.229794,0.8417,0.191343,0.197742,0.161945,0.048096,0.271186,0.947151,0.023438,6.75,6.726563,female
0.20396,0.186931,0.237228,2.107986,0.859092,0.189103,0.186931,0.164184,0.049281,0.27907,1.677329,0.164063,15.234375,15.070313,female
0.201616,0.177827,0.219554,1.775694,0.850976,0.215871,0.218384,0.154907,0.048096,0.272727,1.643906,0.023438,9.632813,9.609375,female
0.205333,0.184333,0.252778,1.858563,0.862228,0.190613,0.259778,0.154453,0.048,0.275862,1.134566,0.023438,8.039063,8.015625,female
0.208799,0.195257,0.224524,2.641361,0.833202,0.159506,0.197441,0.154884,0.046967,0.272727,1.382344,0.023438,10.078125,10.054688,female
0.20603,0.192863,0.222683,2.510695,0.856981,0.29917,0.19751,0.153905,0.047013,0.277457,2.272905,0.023438,8.109375,8.085938,female
0.206166,0.186288,0.237404,1.797463,0.860924,0.222836,0.18572,0.153493,0.046967,0.27907,1.121745,0.023438,8.578125,8.554688,female
